assessment_id,student_id,subject,assessment_type,date,max_marks,obtained_marks,percentage,grade,term,remarks
ASS_INST_002_028001,STU_INST_002_1872,Hindi,Unit Test,2025-09-13,20,10,54.8,C1,Final Term,Satisfactory
ASS_INST_002_028002,STU_INST_002_1872,Economics,Viva Voce,2025-06-16,80,9,12.2,D,First Term,Needs Improvement
ASS_INST_002_028003,STU_INST_002_1872,Economics,Half Yearly Exam,2025-06-08,100,0,0.0,D,First Term,Needs Improvement
ASS_INST_002_028004,STU_INST_002_1872,Mathematics,Final Exam,2025-08-17,80,48,61.0,B2,Second Term,Good
ASS_INST_002_028005,STU_INST_002_1872,Science,Final Exam,2025-07-05,50,21,42.3,C2,Final Term,Needs Improvement
ASS_INST_002_028006,STU_INST_002_1872,Hindi,Half Yearly Exam,2025-06-05,80,28,36.2,D,Final Term,Needs Improvement
ASS_INST_002_028007,STU_INST_002_1872,Biology,Half Yearly Exam,2025-08-23,100,45,46.0,C2,First Term,Needs Improvement
ASS_INST_002_028008,STU_INST_002_1872,Sanskrit,Quiz,2025-08-11,80,15,19.9,D,First Term,Needs Improvement
ASS_INST_002_028009,STU_INST_002_1872,English,Project Work,2025-06-27,20,7,36.4,D,Second Term,Needs Improvement
ASS_INST_002_028010,STU_INST_002_1872,Hindi,Unit Test,2025-08-13,20,11,56.9,C1,First Term,Satisfactory
ASS_INST_002_028011,STU_INST_002_1872,Social Studies,Viva Voce,2025-08-17,25,18,74.4,B1,Second Term,Very Good
ASS_INST_002_028012,STU_INST_002_1872,Science,Assignment,2025-07-19,80,33,41.5,C2,Final Term,Needs Improvement
ASS_INST_002_028013,STU_INST_002_1873,Economics,Unit Test,2025-08-10,50,33,66.2,B2,Second Term,Good
ASS_INST_002_028014,STU_INST_002_1873,Economics,Viva Voce,2025-07-30,50,16,32.4,D,Final Term,Needs Improvement
ASS_INST_002_028015,STU_INST_002_1873,English,Project Work,2025-07-21,100,63,64.0,B2,Second Term,Good
ASS_INST_002_028016,STU_INST_002_1873,Economics,Project Work,2025-07-02,50,21,43.5,C2,First Term,Needs Improvement
ASS_INST_002_028017,STU_INST_002_1873,Sanskrit,Monthly Test,2025-07-27,20,9,45.4,C2,First Term,Needs Improvement
ASS_INST_002_028018,STU_INST_002_1873,Economics,Final Exam,2025-09-05,50,20,41.6,C2,Second Term,Needs Improvement
ASS_INST_002_028019,STU_INST_002_1873,English,Internal Assessment,2025-09-15,50,11,23.8,D,Second Term,Needs Improvement
ASS_INST_002_028020,STU_INST_002_1873,Biology,Monthly Test,2025-06-13,25,6,26.9,D,Final Term,Needs Improvement
ASS_INST_002_028021,STU_INST_002_1873,Hindi,Internal Assessment,2025-08-19,25,12,49.6,C2,Final Term,Needs Improvement
ASS_INST_002_028022,STU_INST_002_1873,Biology,Internal Assessment,2025-08-09,50,13,27.6,D,Final Term,Needs Improvement
ASS_INST_002_028023,STU_INST_002_1873,Social Studies,Practical Exam,2025-09-11,20,10,54.5,C1,Final Term,Satisfactory
ASS_INST_002_028024,STU_INST_002_1873,Physics,Project Work,2025-08-10,100,20,20.7,D,Second Term,Needs Improvement
ASS_INST_002_028025,STU_INST_002_1873,Science,Monthly Test,2025-06-05,50,12,25.4,D,Second Term,Needs Improvement
ASS_INST_002_028026,STU_INST_002_1873,Mathematics,Unit Test,2025-06-12,20,10,51.1,C1,Final Term,Satisfactory
ASS_INST_002_028027,STU_INST_002_1873,Chemistry,Unit Test,2025-05-22,100,57,57.3,C1,Final Term,Satisfactory
ASS_INST_002_028028,STU_INST_002_1873,Economics,Viva Voce,2025-09-05,25,18,72.6,B1,Second Term,Very Good
ASS_INST_002_028029,STU_INST_002_1873,Sanskrit,Viva Voce,2025-06-30,80,29,37.2,D,Final Term,Needs Improvement
ASS_INST_002_028030,STU_INST_002_1874,Biology,Quiz,2025-07-13,80,44,55.1,C1,Final Term,Satisfactory
ASS_INST_002_028031,STU_INST_002_1874,Social Studies,Internal Assessment,2025-09-03,25,8,32.2,D,First Term,Needs Improvement
ASS_INST_002_028032,STU_INST_002_1874,Hindi,Practical Exam,2025-07-15,100,70,70.4,B1,Final Term,Very Good
ASS_INST_002_028033,STU_INST_002_1874,Computer Science,Quiz,2025-06-20,100,21,21.4,D,First Term,Needs Improvement
ASS_INST_002_028034,STU_INST_002_1874,English,Project Work,2025-08-02,20,7,36.1,D,First Term,Needs Improvement
ASS_INST_002_028035,STU_INST_002_1874,English,Internal Assessment,2025-08-18,100,23,23.0,D,First Term,Needs Improvement
ASS_INST_002_028036,STU_INST_002_1874,English,Viva Voce,2025-07-07,25,13,52.2,C1,Final Term,Satisfactory
ASS_INST_002_028037,STU_INST_002_1874,Social Studies,Monthly Test,2025-06-04,25,12,51.0,C1,Second Term,Satisfactory
ASS_INST_002_028038,STU_INST_002_1874,Hindi,Internal Assessment,2025-06-07,100,67,67.3,B2,Second Term,Good
ASS_INST_002_028039,STU_INST_002_1874,Hindi,Final Exam,2025-07-26,100,65,65.4,B2,Final Term,Good
ASS_INST_002_028040,STU_INST_002_1874,Biology,Quiz,2025-07-22,100,36,36.2,D,First Term,Needs Improvement
ASS_INST_002_028041,STU_INST_002_1874,Hindi,Final Exam,2025-08-04,80,16,20.7,D,Second Term,Needs Improvement
ASS_INST_002_028042,STU_INST_002_1874,Physics,Practical Exam,2025-08-26,100,70,70.9,B1,Second Term,Very Good
ASS_INST_002_028043,STU_INST_002_1874,Science,Half Yearly Exam,2025-05-23,80,41,52.2,C1,Second Term,Satisfactory
ASS_INST_002_028044,STU_INST_002_1874,Hindi,Final Exam,2025-07-25,25,10,43.9,C2,Second Term,Needs Improvement
ASS_INST_002_028045,STU_INST_002_1875,Science,Quiz,2025-07-30,25,4,17.2,D,First Term,Needs Improvement
ASS_INST_002_028046,STU_INST_002_1875,Computer Science,Half Yearly Exam,2025-07-14,50,6,13.5,D,Second Term,Needs Improvement
ASS_INST_002_028047,STU_INST_002_1875,Hindi,Internal Assessment,2025-06-17,80,25,32.1,D,Final Term,Needs Improvement
ASS_INST_002_028048,STU_INST_002_1875,Physics,Practical Exam,2025-07-28,100,38,38.7,D,Second Term,Needs Improvement
ASS_INST_002_028049,STU_INST_002_1875,Mathematics,Practical Exam,2025-08-03,100,47,47.6,C2,First Term,Needs Improvement
ASS_INST_002_028050,STU_INST_002_1875,Economics,Internal Assessment,2025-08-26,80,42,52.7,C1,Final Term,Satisfactory
ASS_INST_002_028051,STU_INST_002_1875,Accountancy,Project Work,2025-06-11,80,25,31.8,D,Final Term,Needs Improvement
ASS_INST_002_028052,STU_INST_002_1875,Physics,Final Exam,2025-05-25,100,21,21.5,D,Final Term,Needs Improvement
ASS_INST_002_028053,STU_INST_002_1875,Chemistry,Final Exam,2025-06-11,80,51,63.9,B2,Second Term,Good
ASS_INST_002_028054,STU_INST_002_1875,Science,Final Exam,2025-06-16,50,14,28.2,D,First Term,Needs Improvement
ASS_INST_002_028055,STU_INST_002_1875,Biology,Quiz,2025-09-08,50,0,0.0,D,Second Term,Needs Improvement
ASS_INST_002_028056,STU_INST_002_1875,Accountancy,Practical Exam,2025-05-29,100,16,16.2,D,First Term,Needs Improvement
ASS_INST_002_028057,STU_INST_002_1875,Physics,Half Yearly Exam,2025-07-24,50,2,4.5,D,First Term,Needs Improvement
ASS_INST_002_028058,STU_INST_002_1875,Computer Science,Assignment,2025-08-09,25,6,27.6,D,Second Term,Needs Improvement
ASS_INST_002_028059,STU_INST_002_1875,Economics,Project Work,2025-09-08,25,16,67.6,B2,Final Term,Good
ASS_INST_002_028060,STU_INST_002_1875,Computer Science,Practical Exam,2025-06-09,50,21,44.0,C2,Final Term,Needs Improvement
ASS_INST_002_028061,STU_INST_002_1875,Biology,Half Yearly Exam,2025-08-18,80,35,43.8,C2,First Term,Needs Improvement
ASS_INST_002_028062,STU_INST_002_1875,Biology,Quiz,2025-07-02,25,8,35.2,D,Second Term,Needs Improvement
ASS_INST_002_028063,STU_INST_002_1876,Biology,Quiz,2025-08-15,100,92,92.7,A1,Final Term,Outstanding
ASS_INST_002_028064,STU_INST_002_1876,Mathematics,Viva Voce,2025-05-26,20,15,78.7,B1,First Term,Very Good
ASS_INST_002_028065,STU_INST_002_1876,Physics,Viva Voce,2025-07-25,25,18,75.9,B1,First Term,Very Good
ASS_INST_002_028066,STU_INST_002_1876,Biology,Internal Assessment,2025-05-20,25,14,56.7,C1,Second Term,Satisfactory
ASS_INST_002_028067,STU_INST_002_1876,Physics,Internal Assessment,2025-05-29,50,13,26.8,D,Final Term,Needs Improvement
ASS_INST_002_028068,STU_INST_002_1876,Chemistry,Internal Assessment,2025-06-22,50,12,25.1,D,Final Term,Needs Improvement
ASS_INST_002_028069,STU_INST_002_1876,Biology,Assignment,2025-08-11,80,35,44.7,C2,Second Term,Needs Improvement
ASS_INST_002_028070,STU_INST_002_1876,Physics,Quiz,2025-07-26,20,20,100.0,A1,Second Term,Outstanding
ASS_INST_002_028071,STU_INST_002_1876,Hindi,Final Exam,2025-05-27,20,8,43.1,C2,Second Term,Needs Improvement
ASS_INST_002_028072,STU_INST_002_1876,Social Studies,Monthly Test,2025-08-04,25,19,79.4,B1,First Term,Very Good
ASS_INST_002_028073,STU_INST_002_1876,Mathematics,Project Work,2025-08-29,20,13,67.2,B2,First Term,Good
ASS_INST_002_028074,STU_INST_002_1876,Biology,Half Yearly Exam,2025-06-01,50,37,75.8,B1,Final Term,Very Good
ASS_INST_002_028075,STU_INST_002_1876,Physics,Monthly Test,2025-07-10,50,33,66.8,B2,Final Term,Good
ASS_INST_002_028076,STU_INST_002_1876,Economics,Viva Voce,2025-09-13,20,7,37.4,D,Second Term,Needs Improvement
ASS_INST_002_028077,STU_INST_002_1876,Chemistry,Half Yearly Exam,2025-06-04,20,16,84.0,A2,Second Term,Excellent
ASS_INST_002_028078,STU_INST_002_1876,Accountancy,Project Work,2025-07-26,80,68,85.2,A2,First Term,Excellent
ASS_INST_002_028079,STU_INST_002_1876,Accountancy,Viva Voce,2025-07-22,20,14,74.5,B1,Second Term,Very Good
ASS_INST_002_028080,STU_INST_002_1876,Physics,Practical Exam,2025-07-02,100,75,75.5,B1,Second Term,Very Good
ASS_INST_002_028081,STU_INST_002_1877,Chemistry,Quiz,2025-08-11,100,57,57.1,C1,Final Term,Satisfactory
ASS_INST_002_028082,STU_INST_002_1877,Hindi,Unit Test,2025-08-31,100,43,44.0,C2,First Term,Needs Improvement
ASS_INST_002_028083,STU_INST_002_1877,Science,Practical Exam,2025-08-24,80,48,61.1,B2,First Term,Good
ASS_INST_002_028084,STU_INST_002_1877,Economics,Viva Voce,2025-05-31,100,53,53.0,C1,First Term,Satisfactory
ASS_INST_002_028085,STU_INST_002_1877,Biology,Half Yearly Exam,2025-08-07,20,7,37.9,D,Second Term,Needs Improvement
ASS_INST_002_028086,STU_INST_002_1877,Physics,Internal Assessment,2025-07-06,50,29,59.0,C1,Final Term,Satisfactory
ASS_INST_002_028087,STU_INST_002_1877,Hindi,Quiz,2025-09-01,50,32,64.2,B2,First Term,Good
ASS_INST_002_028088,STU_INST_002_1877,Physics,Assignment,2025-08-27,50,26,52.1,C1,Second Term,Satisfactory
ASS_INST_002_028089,STU_INST_002_1877,Social Studies,Project Work,2025-09-03,20,10,54.6,C1,Second Term,Satisfactory
ASS_INST_002_028090,STU_INST_002_1877,Chemistry,Monthly Test,2025-05-23,20,8,40.5,C2,First Term,Needs Improvement
ASS_INST_002_028091,STU_INST_002_1877,Science,Practical Exam,2025-08-06,50,23,46.5,C2,Final Term,Needs Improvement
ASS_INST_002_028092,STU_INST_002_1877,Mathematics,Practical Exam,2025-07-03,50,19,38.3,D,Final Term,Needs Improvement
ASS_INST_002_028093,STU_INST_002_1877,Biology,Final Exam,2025-06-15,20,6,31.3,D,First Term,Needs Improvement
ASS_INST_002_028094,STU_INST_002_1877,Hindi,Monthly Test,2025-05-24,25,7,30.5,D,Final Term,Needs Improvement
ASS_INST_002_028095,STU_INST_002_1878,Biology,Quiz,2025-08-14,100,60,60.9,B2,First Term,Good
ASS_INST_002_028096,STU_INST_002_1878,Physics,Quiz,2025-06-04,80,57,71.6,B1,First Term,Very Good
ASS_INST_002_028097,STU_INST_002_1878,Economics,Half Yearly Exam,2025-09-04,50,29,59.7,C1,Final Term,Satisfactory
ASS_INST_002_028098,STU_INST_002_1878,Hindi,Project Work,2025-07-07,20,14,73.9,B1,Final Term,Very Good
ASS_INST_002_028099,STU_INST_002_1878,Sanskrit,Quiz,2025-06-15,25,14,56.3,C1,Second Term,Satisfactory
ASS_INST_002_028100,STU_INST_002_1878,Hindi,Project Work,2025-06-16,20,13,67.7,B2,Second Term,Good
ASS_INST_002_028101,STU_INST_002_1878,Science,Final Exam,2025-06-23,80,54,68.2,B2,Final Term,Good
ASS_INST_002_028102,STU_INST_002_1878,Chemistry,Viva Voce,2025-07-29,50,27,55.2,C1,First Term,Satisfactory
ASS_INST_002_028103,STU_INST_002_1878,Computer Science,Unit Test,2025-08-18,20,4,20.5,D,Final Term,Needs Improvement
ASS_INST_002_028104,STU_INST_002_1878,Economics,Viva Voce,2025-05-20,25,15,63.8,B2,Final Term,Good
ASS_INST_002_028105,STU_INST_002_1878,Science,Practical Exam,2025-06-24,20,8,41.0,C2,Final Term,Needs Improvement
ASS_INST_002_028106,STU_INST_002_1878,Science,Quiz,2025-05-26,80,39,49.3,C2,Final Term,Needs Improvement
ASS_INST_002_028107,STU_INST_002_1878,Science,Unit Test,2025-07-31,25,21,87.6,A2,Second Term,Excellent
ASS_INST_002_028108,STU_INST_002_1878,Accountancy,Half Yearly Exam,2025-05-20,25,16,66.0,B2,Final Term,Good
ASS_INST_002_028109,STU_INST_002_1878,Physics,Practical Exam,2025-06-14,25,11,46.2,C2,Final Term,Needs Improvement
ASS_INST_002_028110,STU_INST_002_1878,English,Assignment,2025-06-18,50,32,65.5,B2,Final Term,Good
ASS_INST_002_028111,STU_INST_002_1879,Biology,Project Work,2025-05-22,25,16,64.6,B2,Second Term,Good
ASS_INST_002_028112,STU_INST_002_1879,Physics,Half Yearly Exam,2025-08-15,100,52,52.0,C1,First Term,Satisfactory
ASS_INST_002_028113,STU_INST_002_1879,Social Studies,Monthly Test,2025-06-01,50,28,56.1,C1,Final Term,Satisfactory
ASS_INST_002_028114,STU_INST_002_1879,Hindi,Half Yearly Exam,2025-06-07,100,80,80.6,A2,Final Term,Excellent
ASS_INST_002_028115,STU_INST_002_1879,Hindi,Quiz,2025-08-05,50,35,71.3,B1,Final Term,Very Good
ASS_INST_002_028116,STU_INST_002_1879,Social Studies,Quiz,2025-08-24,20,8,44.8,C2,Second Term,Needs Improvement
ASS_INST_002_028117,STU_INST_002_1879,Accountancy,Assignment,2025-08-27,20,15,75.6,B1,Final Term,Very Good
ASS_INST_002_028118,STU_INST_002_1879,Physics,Assignment,2025-09-07,50,31,62.0,B2,Second Term,Good
ASS_INST_002_028119,STU_INST_002_1879,Physics,Quiz,2025-08-16,20,12,62.2,B2,First Term,Good
ASS_INST_002_028120,STU_INST_002_1879,Economics,Internal Assessment,2025-05-23,25,21,85.3,A2,First Term,Excellent
ASS_INST_002_028121,STU_INST_002_1879,Economics,Final Exam,2025-08-23,80,65,81.9,A2,Final Term,Excellent
ASS_INST_002_028122,STU_INST_002_1879,Accountancy,Monthly Test,2025-06-28,80,56,70.0,B1,Final Term,Very Good
ASS_INST_002_028123,STU_INST_002_1880,Sanskrit,Internal Assessment,2025-06-27,80,47,59.1,C1,Second Term,Satisfactory
ASS_INST_002_028124,STU_INST_002_1880,Physics,Unit Test,2025-06-23,100,44,44.5,C2,First Term,Needs Improvement
ASS_INST_002_028125,STU_INST_002_1880,Computer Science,Assignment,2025-09-03,25,9,36.7,D,Final Term,Needs Improvement
ASS_INST_002_028126,STU_INST_002_1880,Chemistry,Practical Exam,2025-08-14,80,7,9.5,D,Second Term,Needs Improvement
ASS_INST_002_028127,STU_INST_002_1880,Social Studies,Quiz,2025-07-02,50,31,63.1,B2,Final Term,Good
ASS_INST_002_028128,STU_INST_002_1880,Physics,Unit Test,2025-08-27,100,64,64.3,B2,First Term,Good
ASS_INST_002_028129,STU_INST_002_1880,Mathematics,Final Exam,2025-06-09,80,55,68.8,B2,Second Term,Good
ASS_INST_002_028130,STU_INST_002_1880,Accountancy,Monthly Test,2025-07-09,20,6,32.4,D,First Term,Needs Improvement
ASS_INST_002_028131,STU_INST_002_1880,Accountancy,Final Exam,2025-08-31,50,22,45.0,C2,First Term,Needs Improvement
ASS_INST_002_028132,STU_INST_002_1880,Sanskrit,Project Work,2025-09-04,100,20,20.8,D,First Term,Needs Improvement
ASS_INST_002_028133,STU_INST_002_1880,Biology,Project Work,2025-05-25,80,45,56.5,C1,Second Term,Satisfactory
ASS_INST_002_028134,STU_INST_002_1880,Biology,Internal Assessment,2025-05-20,50,22,45.2,C2,Final Term,Needs Improvement
ASS_INST_002_028135,STU_INST_002_1881,Mathematics,Monthly Test,2025-06-24,50,31,63.4,B2,Final Term,Good
ASS_INST_002_028136,STU_INST_002_1881,Mathematics,Internal Assessment,2025-09-05,80,78,98.0,A1,Final Term,Outstanding
ASS_INST_002_028137,STU_INST_002_1881,Accountancy,Viva Voce,2025-09-12,80,53,67.4,B2,Second Term,Good
ASS_INST_002_028138,STU_INST_002_1881,Sanskrit,Viva Voce,2025-07-11,100,91,91.3,A1,Second Term,Outstanding
ASS_INST_002_028139,STU_INST_002_1881,English,Project Work,2025-09-06,25,18,72.2,B1,Second Term,Very Good
ASS_INST_002_028140,STU_INST_002_1881,Computer Science,Internal Assessment,2025-06-25,20,14,70.5,B1,First Term,Very Good
ASS_INST_002_028141,STU_INST_002_1881,Economics,Monthly Test,2025-09-06,20,7,37.9,D,Final Term,Needs Improvement
ASS_INST_002_028142,STU_INST_002_1881,Economics,Final Exam,2025-09-11,25,12,49.8,C2,Second Term,Needs Improvement
ASS_INST_002_028143,STU_INST_002_1881,Biology,Assignment,2025-06-26,20,8,42.8,C2,First Term,Needs Improvement
ASS_INST_002_028144,STU_INST_002_1881,Economics,Internal Assessment,2025-06-22,20,13,69.0,B2,Final Term,Good
ASS_INST_002_028145,STU_INST_002_1881,Biology,Final Exam,2025-06-28,100,24,24.5,D,First Term,Needs Improvement
ASS_INST_002_028146,STU_INST_002_1881,Mathematics,Project Work,2025-08-09,50,50,100.0,A1,First Term,Outstanding
ASS_INST_002_028147,STU_INST_002_1881,Computer Science,Internal Assessment,2025-09-08,100,69,69.0,B2,Final Term,Good
ASS_INST_002_028148,STU_INST_002_1881,Physics,Project Work,2025-05-23,80,32,40.0,C2,Second Term,Needs Improvement
ASS_INST_002_028149,STU_INST_002_1881,Economics,Monthly Test,2025-07-01,80,47,59.0,C1,First Term,Satisfactory
ASS_INST_002_028150,STU_INST_002_1881,Chemistry,Internal Assessment,2025-06-01,80,71,89.8,A2,First Term,Excellent
ASS_INST_002_028151,STU_INST_002_1882,Physics,Internal Assessment,2025-09-04,25,15,62.4,B2,Second Term,Good
ASS_INST_002_028152,STU_INST_002_1882,Science,Monthly Test,2025-05-23,80,41,51.3,C1,First Term,Satisfactory
ASS_INST_002_028153,STU_INST_002_1882,Economics,Unit Test,2025-05-21,50,34,69.5,B2,First Term,Good
ASS_INST_002_028154,STU_INST_002_1882,Chemistry,Unit Test,2025-07-02,100,61,61.0,B2,First Term,Good
ASS_INST_002_028155,STU_INST_002_1882,Accountancy,Quiz,2025-05-25,25,17,68.2,B2,Second Term,Good
ASS_INST_002_028156,STU_INST_002_1882,Economics,Final Exam,2025-09-13,25,13,55.3,C1,Second Term,Satisfactory
ASS_INST_002_028157,STU_INST_002_1882,English,Internal Assessment,2025-06-27,80,51,64.6,B2,Final Term,Good
ASS_INST_002_028158,STU_INST_002_1882,Chemistry,Internal Assessment,2025-05-21,20,13,68.0,B2,Second Term,Good
ASS_INST_002_028159,STU_INST_002_1882,Physics,Practical Exam,2025-07-18,20,14,74.0,B1,First Term,Very Good
ASS_INST_002_028160,STU_INST_002_1882,Hindi,Project Work,2025-06-19,25,20,80.0,A2,First Term,Excellent
ASS_INST_002_028161,STU_INST_002_1882,Computer Science,Internal Assessment,2025-08-08,80,34,42.6,C2,Final Term,Needs Improvement
ASS_INST_002_028162,STU_INST_002_1882,Hindi,Monthly Test,2025-08-28,50,22,44.8,C2,First Term,Needs Improvement
ASS_INST_002_028163,STU_INST_002_1882,Sanskrit,Quiz,2025-06-11,80,37,47.3,C2,Second Term,Needs Improvement
ASS_INST_002_028164,STU_INST_002_1882,Physics,Viva Voce,2025-06-14,20,20,100.0,A1,First Term,Outstanding
ASS_INST_002_028165,STU_INST_002_1882,Hindi,Half Yearly Exam,2025-07-05,100,42,42.6,C2,First Term,Needs Improvement
ASS_INST_002_028166,STU_INST_002_1882,Physics,Internal Assessment,2025-06-20,80,60,75.4,B1,Final Term,Very Good
ASS_INST_002_028167,STU_INST_002_1883,Hindi,Monthly Test,2025-05-28,25,11,45.1,C2,First Term,Needs Improvement
ASS_INST_002_028168,STU_INST_002_1883,Social Studies,Practical Exam,2025-07-27,50,28,57.8,C1,Second Term,Satisfactory
ASS_INST_002_028169,STU_INST_002_1883,Physics,Unit Test,2025-08-14,50,29,59.9,C1,Second Term,Satisfactory
ASS_INST_002_028170,STU_INST_002_1883,Science,Practical Exam,2025-06-28,100,20,20.1,D,Final Term,Needs Improvement
ASS_INST_002_028171,STU_INST_002_1883,Accountancy,Half Yearly Exam,2025-08-08,20,16,84.3,A2,First Term,Excellent
ASS_INST_002_028172,STU_INST_002_1883,Chemistry,Project Work,2025-09-12,50,36,72.3,B1,Final Term,Very Good
ASS_INST_002_028173,STU_INST_002_1883,Chemistry,Practical Exam,2025-07-23,25,16,65.0,B2,Second Term,Good
ASS_INST_002_028174,STU_INST_002_1883,Economics,Viva Voce,2025-07-08,50,37,75.1,B1,Final Term,Very Good
ASS_INST_002_028175,STU_INST_002_1883,Science,Project Work,2025-07-21,80,30,38.5,D,Final Term,Needs Improvement
ASS_INST_002_028176,STU_INST_002_1883,Sanskrit,Practical Exam,2025-05-20,100,39,39.1,D,Final Term,Needs Improvement
ASS_INST_002_028177,STU_INST_002_1883,Physics,Unit Test,2025-06-04,80,47,59.7,C1,Final Term,Satisfactory
ASS_INST_002_028178,STU_INST_002_1883,Mathematics,Quiz,2025-08-13,20,13,67.9,B2,Final Term,Good
ASS_INST_002_028179,STU_INST_002_1883,Accountancy,Half Yearly Exam,2025-09-01,100,30,30.5,D,First Term,Needs Improvement
ASS_INST_002_028180,STU_INST_002_1883,Computer Science,Practical Exam,2025-07-02,20,16,83.5,A2,Final Term,Excellent
ASS_INST_002_028181,STU_INST_002_1884,Hindi,Practical Exam,2025-08-29,25,20,81.8,A2,First Term,Excellent
ASS_INST_002_028182,STU_INST_002_1884,Biology,Quiz,2025-09-02,50,24,48.6,C2,First Term,Needs Improvement
ASS_INST_002_028183,STU_INST_002_1884,Mathematics,Internal Assessment,2025-07-10,20,14,75.0,B1,First Term,Very Good
ASS_INST_002_028184,STU_INST_002_1884,Accountancy,Internal Assessment,2025-07-24,80,47,59.0,C1,Second Term,Satisfactory
ASS_INST_002_028185,STU_INST_002_1884,Mathematics,Practical Exam,2025-07-23,25,13,54.2,C1,Second Term,Satisfactory
ASS_INST_002_028186,STU_INST_002_1884,Science,Assignment,2025-09-07,50,31,62.2,B2,First Term,Good
ASS_INST_002_028187,STU_INST_002_1884,Mathematics,Practical Exam,2025-06-17,80,30,38.3,D,Second Term,Needs Improvement
ASS_INST_002_028188,STU_INST_002_1884,English,Internal Assessment,2025-09-09,20,14,71.2,B1,Second Term,Very Good
ASS_INST_002_028189,STU_INST_002_1884,Accountancy,Practical Exam,2025-07-17,50,37,76.0,B1,First Term,Very Good
