incident_id,student_id,date,incident_type,severity,description,reported_by,action_taken,parent_informed,follow_up_required,resolved,counselor_involved
BEH_INST_002_002172,STU_INST_002_1811,2025-04-29,Classroom Disruption,Minor,Student involved in classroom disruption during assembly,Discipline Incharge Shivansh Jain,After School Detention,False,False,False,False
BEH_INST_002_002173,STU_INST_002_1813,2025-03-26,Verbal Abuse,Moderate,Student involved in verbal abuse during class hours,Class Teacher Pooja Agarwal,Counseling,False,False,True,False
BEH_INST_002_002174,STU_INST_002_1814,2025-08-07,Mobile Phone Usage,Minor,Student involved in mobile phone usage during class hours,Principal Shweta Pal,Apology Letter,True,False,True,False
BEH_INST_002_002175,STU_INST_002_1814,2025-06-05,Incomplete Homework,Minor,Student involved in incomplete homework during assembly,Discipline Incharge Ira Kamath,Suspension,False,False,True,False
BEH_INST_002_002176,STU_INST_002_1815,2025-06-19,Fighting,Severe,Student involved in fighting during sports period,Class Teacher Arnav Joshi,Behavior Contract,False,False,True,True
BEH_INST_002_002177,STU_INST_002_1816,2025-07-01,Classroom Disruption,Major,Student involved in classroom disruption during break time,Subject Teacher Myra Mishra,Behavior Contract,False,False,False,False
BEH_INST_002_002178,STU_INST_002_1816,2025-03-29,Verbal Abuse,Severe,Student involved in verbal abuse during break time,Discipline Incharge Shivansh Goel,Parent Meeting,False,True,False,True
BEH_INST_002_002179,STU_INST_002_1816,2025-09-13,Bullying,Severe,Student involved in bullying during class hours,Subject Teacher Kavita Mukherjee,Verbal Warning,True,False,True,True
BEH_INST_002_002180,STU_INST_002_1816,2025-06-02,Classroom Disruption,Severe,Student involved in classroom disruption during assembly,Subject Teacher Manisha Goyal,After School Detention,True,False,False,False
BEH_INST_002_002181,STU_INST_002_1816,2025-03-17,Uniform Violation,Minor,Student involved in uniform violation during assembly,Principal Deepak Pillai,Counseling,False,True,True,False
BEH_INST_002_002182,STU_INST_002_1817,2025-09-06,Classroom Disruption,Moderate,Student involved in classroom disruption during class hours,Class Teacher Zara Kar,Suspension,False,False,False,False
BEH_INST_002_002183,STU_INST_002_1817,2025-09-08,Damage to Property,Major,Student involved in damage to property during break time,Class Teacher Shivansh Sarkar,Counseling,False,True,True,False
BEH_INST_002_002184,STU_INST_002_1817,2025-06-09,Uniform Violation,Moderate,Student involved in uniform violation during break time,Class Teacher Raj Shah,Parent Meeting,True,True,False,False
BEH_INST_002_002185,STU_INST_002_1817,2025-04-25,Classroom Disruption,Major,Student involved in classroom disruption during break time,Class Teacher Priyanka Chopra,Parent Meeting,True,False,True,False
BEH_INST_002_002186,STU_INST_002_1817,2025-03-08,Uniform Violation,Minor,Student involved in uniform violation during class hours,Subject Teacher Ishaan Joshi,Apology Letter,False,True,False,False
BEH_INST_002_002187,STU_INST_002_1818,2025-05-30,Classroom Disruption,Severe,Student involved in classroom disruption during assembly,Subject Teacher Deepak Venkatesh,Behavior Contract,True,True,False,False
BEH_INST_002_002188,STU_INST_002_1819,2025-08-30,Incomplete Homework,Moderate,Student involved in incomplete homework during class hours,Subject Teacher Arjun Panchal,Apology Letter,True,True,True,False
BEH_INST_002_002189,STU_INST_002_1819,2025-05-26,Cheating in Exam,Minor,Student involved in cheating in exam during sports period,Class Teacher Aditya Patel,After School Detention,False,False,True,False
BEH_INST_002_002190,STU_INST_002_1820,2025-04-07,Late Coming,Minor,Student involved in late coming during class hours,Subject Teacher Harsh Pal,Apology Letter,False,False,True,False
BEH_INST_002_002191,STU_INST_002_1821,2025-05-01,Cheating in Exam,Major,Student involved in cheating in exam during break time,Principal Laksh Iyer,After School Detention,False,False,True,False
BEH_INST_002_002192,STU_INST_002_1821,2025-07-09,Mobile Phone Usage,Moderate,Student involved in mobile phone usage during class hours,Principal Swati Arora,Verbal Warning,False,True,True,False
BEH_INST_002_002193,STU_INST_002_1822,2025-06-20,Classroom Disruption,Moderate,Student involved in classroom disruption during assembly,Principal Sana Modi,Counseling,True,True,False,False
BEH_INST_002_002194,STU_INST_002_1828,2025-03-23,Classroom Disruption,Major,Student involved in classroom disruption during assembly,Subject Teacher Rudra Aggarwal,Community Service,True,False,False,False
BEH_INST_002_002195,STU_INST_002_1828,2025-07-25,Uniform Violation,Minor,Student involved in uniform violation during class hours,Subject Teacher Kiara Joshi,Written Warning,False,False,False,False
BEH_INST_002_002196,STU_INST_002_1828,2025-05-17,Incomplete Homework,Severe,Student involved in incomplete homework during assembly,Class Teacher Laksh Malhotra,Behavior Contract,False,False,False,False
BEH_INST_002_002197,STU_INST_002_1828,2025-06-17,Uniform Violation,Major,Student involved in uniform violation during sports period,Subject Teacher Shweta Mehta,After School Detention,False,False,True,False
BEH_INST_002_002198,STU_INST_002_1828,2025-09-05,Late Coming,Moderate,Student involved in late coming during break time,Discipline Incharge Riyansh Bhatia,Written Warning,True,True,True,False
BEH_INST_002_002199,STU_INST_002_1829,2025-03-02,Cheating in Exam,Minor,Student involved in cheating in exam during assembly,Principal Kavita Goel,Community Service,False,True,False,False
BEH_INST_002_002200,STU_INST_002_1829,2025-08-05,Cheating in Exam,Major,Student involved in cheating in exam during break time,Class Teacher Sunita Bansal,Verbal Warning,False,False,False,False
BEH_INST_002_002201,STU_INST_002_1829,2025-04-07,Damage to Property,Severe,Student involved in damage to property during sports period,Class Teacher Kriti Goyal,After School Detention,True,True,False,False
BEH_INST_002_002202,STU_INST_002_1830,2025-05-06,Classroom Disruption,Major,Student involved in classroom disruption during assembly,Discipline Incharge Vinod Kulkarni,Counseling,False,False,False,False
BEH_INST_002_002203,STU_INST_002_1831,2025-07-11,Bullying,Major,Student involved in bullying during break time,Class Teacher Arnav Ghosh,Counseling,True,False,False,False
BEH_INST_002_002204,STU_INST_002_1831,2025-04-23,Bunking Classes,Minor,Student involved in bunking classes during break time,Principal Kavya Parikh,Behavior Contract,True,False,False,False
BEH_INST_002_002205,STU_INST_002_1832,2025-06-02,Bullying,Minor,Student involved in bullying during class hours,Subject Teacher Shalini Bhatia,Suspension,False,False,True,True
BEH_INST_002_002206,STU_INST_002_1833,2025-03-03,Incomplete Homework,Major,Student involved in incomplete homework during assembly,Discipline Incharge Priyanka Patil,Written Warning,False,False,True,False
BEH_INST_002_002207,STU_INST_002_1834,2025-03-19,Mobile Phone Usage,Severe,Student involved in mobile phone usage during sports period,Principal Preeti Modi,Community Service,True,False,True,False
BEH_INST_002_002208,STU_INST_002_1834,2025-08-28,Fighting,Moderate,Student involved in fighting during break time,Subject Teacher Aditi Menon,Written Warning,False,False,False,False
BEH_INST_002_002209,STU_INST_002_1834,2025-07-12,Incomplete Homework,Minor,Student involved in incomplete homework during assembly,Discipline Incharge Khushi Raman,Verbal Warning,True,False,True,False
BEH_INST_002_002210,STU_INST_002_1835,2025-06-16,Disrespect to Teacher,Moderate,Student involved in disrespect to teacher during class hours,Discipline Incharge Sara Agarwal,Verbal Warning,True,True,False,False
BEH_INST_002_002211,STU_INST_002_1835,2025-04-06,Uniform Violation,Moderate,Student involved in uniform violation during class hours,Class Teacher Deepak Saxena,Community Service,False,True,False,False
BEH_INST_002_002212,STU_INST_002_1836,2025-04-30,Disrespect to Teacher,Major,Student involved in disrespect to teacher during class hours,Class Teacher Navya Trivedi,Community Service,True,False,True,False
BEH_INST_002_002213,STU_INST_002_1836,2025-05-25,Bunking Classes,Moderate,Student involved in bunking classes during break time,Principal Krishna Parikh,Suspension,True,True,True,False
BEH_INST_002_002214,STU_INST_002_1836,2025-08-21,Late Coming,Minor,Student involved in late coming during class hours,Class Teacher Kavita More,Written Warning,False,False,True,False
BEH_INST_002_002215,STU_INST_002_1836,2025-04-28,Incomplete Homework,Major,Student involved in incomplete homework during sports period,Principal Akash Hegde,Written Warning,True,False,False,False
BEH_INST_002_002216,STU_INST_002_1837,2025-09-06,Mobile Phone Usage,Major,Student involved in mobile phone usage during assembly,Subject Teacher Shivansh Bansal,Community Service,True,True,True,False
BEH_INST_002_002217,STU_INST_002_1838,2025-04-25,Bullying,Minor,Student involved in bullying during class hours,Class Teacher Om Saha,Parent Meeting,True,True,True,True
BEH_INST_002_002218,STU_INST_002_1839,2025-03-02,Verbal Abuse,Severe,Student involved in verbal abuse during class hours,Subject Teacher Sara Verma,Parent Meeting,True,False,True,True
BEH_INST_002_002219,STU_INST_002_1842,2025-04-19,Damage to Property,Minor,Student involved in damage to property during break time,Principal Veer Kulkarni,Parent Meeting,True,True,False,False
BEH_INST_002_002220,STU_INST_002_1842,2025-05-26,Damage to Property,Moderate,Student involved in damage to property during break time,Discipline Incharge Ashish Mitra,Counseling,False,True,True,False
BEH_INST_002_002221,STU_INST_002_1843,2025-04-04,Incomplete Homework,Moderate,Student involved in incomplete homework during assembly,Discipline Incharge Aditi Mondal,Behavior Contract,True,False,True,False
BEH_INST_002_002222,STU_INST_002_1843,2025-09-14,Verbal Abuse,Minor,Student involved in verbal abuse during sports period,Class Teacher Kriti Singh,Verbal Warning,False,True,True,False
BEH_INST_002_002223,STU_INST_002_1844,2025-05-08,Uniform Violation,Severe,Student involved in uniform violation during assembly,Discipline Incharge Preeti Ganguly,Apology Letter,False,False,True,False
BEH_INST_002_002224,STU_INST_002_1844,2025-03-14,Classroom Disruption,Severe,Student involved in classroom disruption during assembly,Class Teacher Manisha Thakkar,Verbal Warning,True,False,True,False
BEH_INST_002_002225,STU_INST_002_1845,2025-08-01,Incomplete Homework,Minor,Student involved in incomplete homework during break time,Subject Teacher Vinod Goyal,Apology Letter,False,True,False,False
BEH_INST_002_002226,STU_INST_002_1845,2025-04-09,Fighting,Severe,Student involved in fighting during break time,Principal Riya Mathur,Apology Letter,True,False,False,False
BEH_INST_002_002227,STU_INST_002_1847,2025-08-24,Late Coming,Moderate,Student involved in late coming during assembly,Class Teacher Aarohi Gowda,Written Warning,True,True,False,False
BEH_INST_002_002228,STU_INST_002_1849,2025-03-28,Mobile Phone Usage,Minor,Student involved in mobile phone usage during class hours,Discipline Incharge Isha Sharma,Suspension,True,False,True,False
BEH_INST_002_002229,STU_INST_002_1849,2025-09-01,Bullying,Minor,Student involved in bullying during class hours,Class Teacher Advik Pal,Parent Meeting,False,True,True,False
BEH_INST_002_002230,STU_INST_002_1849,2025-08-15,Incomplete Homework,Major,Student involved in incomplete homework during break time,Principal Raj Shetty,Apology Letter,True,False,True,False
BEH_INST_002_002231,STU_INST_002_1850,2025-04-29,Verbal Abuse,Minor,Student involved in verbal abuse during sports period,Subject Teacher Manoj Arora,After School Detention,False,True,False,True
BEH_INST_002_002232,STU_INST_002_1850,2025-05-05,Classroom Disruption,Major,Student involved in classroom disruption during assembly,Subject Teacher Karan Pillai,Verbal Warning,True,True,False,False
BEH_INST_002_002233,STU_INST_002_1851,2025-07-06,Bunking Classes,Moderate,Student involved in bunking classes during break time,Principal Riyansh Kar,Community Service,False,True,True,False
BEH_INST_002_002234,STU_INST_002_1853,2025-06-10,Mobile Phone Usage,Minor,Student involved in mobile phone usage during sports period,Class Teacher Ayaan Mathur,Behavior Contract,True,False,False,False
BEH_INST_002_002235,STU_INST_002_1857,2025-07-08,Bunking Classes,Major,Student involved in bunking classes during assembly,Class Teacher Harsh Modi,After School Detention,False,True,False,False
BEH_INST_002_002236,STU_INST_002_1858,2025-04-26,Mobile Phone Usage,Major,Student involved in mobile phone usage during class hours,Discipline Incharge Vihaan Bhattacharya,Suspension,True,True,False,False
BEH_INST_002_002237,STU_INST_002_1860,2025-06-26,Uniform Violation,Major,Student involved in uniform violation during class hours,Discipline Incharge Abhishek Shetty,Verbal Warning,False,False,False,False
BEH_INST_002_002238,STU_INST_002_1860,2025-06-16,Bullying,Major,Student involved in bullying during sports period,Discipline Incharge Anjali Mishra,Suspension,True,False,True,True
BEH_INST_002_002239,STU_INST_002_1862,2025-06-09,Cheating in Exam,Severe,Student involved in cheating in exam during class hours,Discipline Incharge Krishna Pillai,Counseling,True,True,True,False
BEH_INST_002_002240,STU_INST_002_1862,2025-08-25,Fighting,Minor,Student involved in fighting during break time,Subject Teacher Nitin Kulkarni,Apology Letter,False,False,True,True
BEH_INST_002_002241,STU_INST_002_1862,2025-06-06,Disrespect to Teacher,Severe,Student involved in disrespect to teacher during sports period,Principal Tanvi Dutta,Behavior Contract,False,True,True,False
BEH_INST_002_002242,STU_INST_002_1863,2025-08-26,Fighting,Minor,Student involved in fighting during class hours,Class Teacher Kiara Bose,Behavior Contract,True,True,False,False
BEH_INST_002_002243,STU_INST_002_1863,2025-05-09,Late Coming,Moderate,Student involved in late coming during sports period,Discipline Incharge Riyansh Jain,Community Service,False,False,False,False
