assessment_id,student_id,subject,assessment_type,date,max_marks,obtained_marks,percentage,grade,term,remarks
ASS_INST_001_023495,STU_INST_001_1569,Mathematics,Assignment,2025-08-19,20,20,100.0,A1,Second Term,Outstanding
ASS_INST_001_023496,STU_INST_001_1570,Accountancy,Project Work,2025-07-07,25,12,48.2,C2,First Term,Needs Improvement
ASS_INST_001_023497,STU_INST_001_1570,Social Studies,Unit Test,2025-08-08,100,31,31.8,D,Final Term,Needs Improvement
ASS_INST_001_023498,STU_INST_001_1570,Biology,Unit Test,2025-08-14,20,9,48.3,C2,Second Term,Needs Improvement
ASS_INST_001_023499,STU_INST_001_1570,Computer Science,Viva Voce,2025-08-28,25,6,24.2,D,First Term,Needs Improvement
ASS_INST_001_023500,STU_INST_001_1570,Hindi,Final Exam,2025-05-21,50,20,40.2,C2,Final Term,Needs Improvement
ASS_INST_001_023501,STU_INST_001_1570,Social Studies,Assignment,2025-06-18,50,38,76.7,B1,Final Term,Very Good
ASS_INST_001_023502,STU_INST_001_1570,Accountancy,Final Exam,2025-07-22,20,10,51.6,C1,Second Term,Satisfactory
ASS_INST_001_023503,STU_INST_001_1570,Hindi,Assignment,2025-08-03,50,11,22.2,D,Second Term,Needs Improvement
ASS_INST_001_023504,STU_INST_001_1570,Economics,Internal Assessment,2025-08-25,100,55,55.1,C1,Second Term,Satisfactory
ASS_INST_001_023505,STU_INST_001_1570,Mathematics,Half Yearly Exam,2025-07-08,25,4,17.0,D,Final Term,Needs Improvement
ASS_INST_001_023506,STU_INST_001_1570,English,Viva Voce,2025-06-10,25,3,14.0,D,Second Term,Needs Improvement
ASS_INST_001_023507,STU_INST_001_1570,Science,Unit Test,2025-07-06,50,30,61.6,B2,Final Term,Good
ASS_INST_001_023508,STU_INST_001_1570,Physics,Practical Exam,2025-05-30,25,8,34.1,D,First Term,Needs Improvement
ASS_INST_001_023509,STU_INST_001_1570,Social Studies,Half Yearly Exam,2025-05-20,50,38,76.1,B1,Final Term,Very Good
ASS_INST_001_023510,STU_INST_001_1570,Physics,Quiz,2025-05-31,80,23,28.8,D,Final Term,Needs Improvement
ASS_INST_001_023511,STU_INST_001_1570,Mathematics,Monthly Test,2025-09-07,50,34,69.9,B2,First Term,Good
ASS_INST_001_023512,STU_INST_001_1571,Economics,Unit Test,2025-09-03,50,37,75.5,B1,Second Term,Very Good
ASS_INST_001_023513,STU_INST_001_1571,Sanskrit,Quiz,2025-07-12,100,48,48.7,C2,Second Term,Needs Improvement
ASS_INST_001_023514,STU_INST_001_1571,Sanskrit,Assignment,2025-06-24,50,20,40.5,C2,Final Term,Needs Improvement
ASS_INST_001_023515,STU_INST_001_1571,Mathematics,Practical Exam,2025-07-31,20,7,35.1,D,First Term,Needs Improvement
ASS_INST_001_023516,STU_INST_001_1571,Accountancy,Quiz,2025-08-14,50,18,36.3,D,First Term,Needs Improvement
ASS_INST_001_023517,STU_INST_001_1571,Hindi,Monthly Test,2025-08-22,80,13,17.1,D,First Term,Needs Improvement
ASS_INST_001_023518,STU_INST_001_1571,Biology,Assignment,2025-06-25,25,14,57.5,C1,First Term,Satisfactory
ASS_INST_001_023519,STU_INST_001_1571,Physics,Viva Voce,2025-07-09,50,28,56.8,C1,First Term,Satisfactory
ASS_INST_001_023520,STU_INST_001_1571,Chemistry,Viva Voce,2025-06-15,25,10,41.8,C2,First Term,Needs Improvement
ASS_INST_001_023521,STU_INST_001_1571,English,Internal Assessment,2025-08-15,20,9,46.5,C2,Second Term,Needs Improvement
ASS_INST_001_023522,STU_INST_001_1571,Economics,Practical Exam,2025-08-20,50,18,37.8,D,Final Term,Needs Improvement
ASS_INST_001_023523,STU_INST_001_1571,Chemistry,Final Exam,2025-06-11,50,12,24.0,D,Second Term,Needs Improvement
ASS_INST_001_023524,STU_INST_001_1571,Sanskrit,Unit Test,2025-08-10,20,4,22.5,D,Final Term,Needs Improvement
ASS_INST_001_023525,STU_INST_001_1571,Mathematics,Viva Voce,2025-08-15,100,35,35.7,D,First Term,Needs Improvement
ASS_INST_001_023526,STU_INST_001_1571,Hindi,Internal Assessment,2025-06-02,20,7,38.9,D,Final Term,Needs Improvement
ASS_INST_001_023527,STU_INST_001_1571,Accountancy,Half Yearly Exam,2025-06-03,80,53,66.7,B2,Final Term,Good
ASS_INST_001_023528,STU_INST_001_1571,Sanskrit,Half Yearly Exam,2025-08-23,25,14,58.0,C1,First Term,Satisfactory
ASS_INST_001_023529,STU_INST_001_1572,Chemistry,Monthly Test,2025-06-15,100,100,100.0,A1,Second Term,Outstanding
ASS_INST_001_023530,STU_INST_001_1572,Sanskrit,Monthly Test,2025-05-22,80,68,85.9,A2,First Term,Excellent
ASS_INST_001_023531,STU_INST_001_1572,Chemistry,Viva Voce,2025-09-05,100,44,45.0,C2,Final Term,Needs Improvement
ASS_INST_001_023532,STU_INST_001_1572,Economics,Internal Assessment,2025-05-24,100,46,46.8,C2,First Term,Needs Improvement
ASS_INST_001_023533,STU_INST_001_1572,Physics,Assignment,2025-09-07,25,13,54.4,C1,Final Term,Satisfactory
ASS_INST_001_023534,STU_INST_001_1572,Economics,Monthly Test,2025-07-13,50,33,67.2,B2,Second Term,Good
ASS_INST_001_023535,STU_INST_001_1572,Hindi,Assignment,2025-06-28,100,59,59.5,C1,First Term,Satisfactory
ASS_INST_001_023536,STU_INST_001_1572,Sanskrit,Final Exam,2025-06-08,50,42,86.0,A2,First Term,Excellent
ASS_INST_001_023537,STU_INST_001_1572,Sanskrit,Internal Assessment,2025-06-28,80,75,94.7,A1,First Term,Outstanding
ASS_INST_001_023538,STU_INST_001_1572,Physics,Unit Test,2025-08-18,80,41,51.8,C1,Second Term,Satisfactory
ASS_INST_001_023539,STU_INST_001_1572,Sanskrit,Monthly Test,2025-06-16,50,21,43.9,C2,Second Term,Needs Improvement
ASS_INST_001_023540,STU_INST_001_1572,Computer Science,Assignment,2025-07-25,20,20,100.0,A1,Final Term,Outstanding
ASS_INST_001_023541,STU_INST_001_1572,Chemistry,Internal Assessment,2025-05-25,100,77,77.7,B1,Second Term,Very Good
ASS_INST_001_023542,STU_INST_001_1572,Social Studies,Practical Exam,2025-09-02,20,12,63.9,B2,Second Term,Good
ASS_INST_001_023543,STU_INST_001_1572,Biology,Practical Exam,2025-07-28,80,80,100.0,A1,Final Term,Outstanding
ASS_INST_001_023544,STU_INST_001_1572,Hindi,Assignment,2025-06-06,20,19,95.9,A1,Final Term,Outstanding
ASS_INST_001_023545,STU_INST_001_1573,Computer Science,Quiz,2025-05-25,50,28,56.7,C1,Final Term,Satisfactory
ASS_INST_001_023546,STU_INST_001_1573,Accountancy,Viva Voce,2025-07-22,80,66,83.0,A2,First Term,Excellent
ASS_INST_001_023547,STU_INST_001_1573,Biology,Project Work,2025-06-19,100,88,88.1,A2,Second Term,Excellent
ASS_INST_001_023548,STU_INST_001_1573,Sanskrit,Assignment,2025-08-20,50,41,82.4,A2,Second Term,Excellent
ASS_INST_001_023549,STU_INST_001_1573,Sanskrit,Quiz,2025-07-16,25,22,90.1,A1,Second Term,Outstanding
ASS_INST_001_023550,STU_INST_001_1573,Economics,Internal Assessment,2025-08-22,80,40,50.2,C1,First Term,Satisfactory
ASS_INST_001_023551,STU_INST_001_1573,Mathematics,Project Work,2025-08-06,25,16,67.8,B2,First Term,Good
ASS_INST_001_023552,STU_INST_001_1573,Economics,Viva Voce,2025-05-20,80,77,96.9,A1,Final Term,Outstanding
ASS_INST_001_023553,STU_INST_001_1573,Hindi,Half Yearly Exam,2025-08-24,25,15,60.3,B2,Second Term,Good
ASS_INST_001_023554,STU_INST_001_1573,Economics,Practical Exam,2025-06-29,50,27,55.7,C1,Second Term,Satisfactory
ASS_INST_001_023555,STU_INST_001_1573,Physics,Project Work,2025-06-07,25,17,69.3,B2,Final Term,Good
ASS_INST_001_023556,STU_INST_001_1573,English,Internal Assessment,2025-07-16,80,31,38.8,D,First Term,Needs Improvement
ASS_INST_001_023557,STU_INST_001_1573,Mathematics,Internal Assessment,2025-08-01,25,18,73.2,B1,Second Term,Very Good
ASS_INST_001_023558,STU_INST_001_1573,Hindi,Viva Voce,2025-08-01,100,37,37.3,D,Second Term,Needs Improvement
ASS_INST_001_023559,STU_INST_001_1574,Science,Assignment,2025-06-26,25,20,82.4,A2,Second Term,Excellent
ASS_INST_001_023560,STU_INST_001_1574,English,Half Yearly Exam,2025-07-28,80,24,30.4,D,Final Term,Needs Improvement
ASS_INST_001_023561,STU_INST_001_1574,Accountancy,Quiz,2025-08-13,25,18,74.9,B1,First Term,Very Good
ASS_INST_001_023562,STU_INST_001_1574,Sanskrit,Monthly Test,2025-05-31,25,11,46.5,C2,First Term,Needs Improvement
ASS_INST_001_023563,STU_INST_001_1574,Physics,Project Work,2025-08-08,100,40,40.6,C2,Second Term,Needs Improvement
ASS_INST_001_023564,STU_INST_001_1574,Computer Science,Project Work,2025-06-30,80,48,60.1,B2,Final Term,Good
ASS_INST_001_023565,STU_INST_001_1574,Mathematics,Unit Test,2025-06-06,20,13,65.0,B2,Second Term,Good
ASS_INST_001_023566,STU_INST_001_1574,Economics,Project Work,2025-08-03,100,61,61.3,B2,Final Term,Good
ASS_INST_001_023567,STU_INST_001_1574,Science,Project Work,2025-05-30,80,52,65.7,B2,Final Term,Good
ASS_INST_001_023568,STU_INST_001_1574,Science,Monthly Test,2025-06-10,50,36,72.1,B1,Second Term,Very Good
ASS_INST_001_023569,STU_INST_001_1574,Biology,Unit Test,2025-07-04,50,11,23.4,D,First Term,Needs Improvement
ASS_INST_001_023570,STU_INST_001_1574,Mathematics,Final Exam,2025-06-05,20,12,62.1,B2,Second Term,Good
ASS_INST_001_023571,STU_INST_001_1574,Hindi,Monthly Test,2025-08-25,20,7,35.1,D,Second Term,Needs Improvement
ASS_INST_001_023572,STU_INST_001_1574,Sanskrit,Assignment,2025-08-09,80,29,36.8,D,First Term,Needs Improvement
ASS_INST_001_023573,STU_INST_001_1574,Accountancy,Assignment,2025-08-27,20,7,39.8,D,First Term,Needs Improvement
ASS_INST_001_023574,STU_INST_001_1574,Economics,Project Work,2025-08-08,50,12,24.1,D,Final Term,Needs Improvement
ASS_INST_001_023575,STU_INST_001_1574,Sanskrit,Half Yearly Exam,2025-06-01,50,29,59.4,C1,First Term,Satisfactory
ASS_INST_001_023576,STU_INST_001_1574,Sanskrit,Internal Assessment,2025-06-01,25,6,27.8,D,Second Term,Needs Improvement
ASS_INST_001_023577,STU_INST_001_1575,Mathematics,Practical Exam,2025-08-05,20,6,32.0,D,Final Term,Needs Improvement
ASS_INST_001_023578,STU_INST_001_1575,Biology,Project Work,2025-05-31,80,41,52.1,C1,First Term,Satisfactory
ASS_INST_001_023579,STU_INST_001_1575,Biology,Final Exam,2025-07-08,20,10,52.9,C1,Second Term,Satisfactory
ASS_INST_001_023580,STU_INST_001_1575,Sanskrit,Unit Test,2025-08-11,20,1,5.1,D,Final Term,Needs Improvement
ASS_INST_001_023581,STU_INST_001_1575,Mathematics,Final Exam,2025-05-19,80,2,3.4,D,First Term,Needs Improvement
ASS_INST_001_023582,STU_INST_001_1575,Hindi,Half Yearly Exam,2025-09-12,100,38,38.8,D,First Term,Needs Improvement
ASS_INST_001_023583,STU_INST_001_1575,Biology,Viva Voce,2025-07-18,80,20,25.8,D,First Term,Needs Improvement
ASS_INST_001_023584,STU_INST_001_1575,Physics,Practical Exam,2025-08-22,50,11,23.4,D,First Term,Needs Improvement
ASS_INST_001_023585,STU_INST_001_1575,Mathematics,Assignment,2025-09-05,25,0,1.2,D,Second Term,Needs Improvement
ASS_INST_001_023586,STU_INST_001_1575,Sanskrit,Half Yearly Exam,2025-06-29,50,13,26.9,D,Final Term,Needs Improvement
ASS_INST_001_023587,STU_INST_001_1575,Sanskrit,Assignment,2025-06-22,50,20,40.3,C2,Second Term,Needs Improvement
ASS_INST_001_023588,STU_INST_001_1575,Social Studies,Final Exam,2025-05-24,20,2,10.8,D,First Term,Needs Improvement
ASS_INST_001_023589,STU_INST_001_1575,Science,Monthly Test,2025-07-28,25,8,33.1,D,Final Term,Needs Improvement
ASS_INST_001_023590,STU_INST_001_1576,Physics,Quiz,2025-06-20,25,10,41.1,C2,First Term,Needs Improvement
ASS_INST_001_023591,STU_INST_001_1576,English,Practical Exam,2025-07-03,80,21,26.5,D,Second Term,Needs Improvement
ASS_INST_001_023592,STU_INST_001_1576,Chemistry,Quiz,2025-06-26,20,7,37.3,D,Final Term,Needs Improvement
ASS_INST_001_023593,STU_INST_001_1576,Sanskrit,Unit Test,2025-09-02,25,4,19.4,D,First Term,Needs Improvement
ASS_INST_001_023594,STU_INST_001_1576,Mathematics,Quiz,2025-07-07,25,13,53.7,C1,First Term,Satisfactory
ASS_INST_001_023595,STU_INST_001_1576,Sanskrit,Final Exam,2025-08-06,20,3,19.7,D,Final Term,Needs Improvement
ASS_INST_001_023596,STU_INST_001_1576,Physics,Assignment,2025-09-06,25,6,27.5,D,Final Term,Needs Improvement
ASS_INST_001_023597,STU_INST_001_1576,Accountancy,Quiz,2025-06-20,50,27,54.5,C1,Final Term,Satisfactory
ASS_INST_001_023598,STU_INST_001_1576,Sanskrit,Quiz,2025-05-20,50,14,28.8,D,First Term,Needs Improvement
ASS_INST_001_023599,STU_INST_001_1576,Computer Science,Internal Assessment,2025-07-03,50,10,21.4,D,First Term,Needs Improvement
ASS_INST_001_023600,STU_INST_001_1576,Hindi,Viva Voce,2025-05-27,25,10,41.6,C2,Final Term,Needs Improvement
ASS_INST_001_023601,STU_INST_001_1576,Physics,Unit Test,2025-09-11,100,70,70.6,B1,Final Term,Very Good
ASS_INST_001_023602,STU_INST_001_1577,Science,Quiz,2025-06-28,80,57,71.4,B1,Final Term,Very Good
ASS_INST_001_023603,STU_INST_001_1577,Economics,Project Work,2025-08-17,100,61,61.4,B2,Second Term,Good
ASS_INST_001_023604,STU_INST_001_1577,Computer Science,Viva Voce,2025-06-17,100,68,68.3,B2,Final Term,Good
ASS_INST_001_023605,STU_INST_001_1577,Computer Science,Assignment,2025-07-29,50,29,59.7,C1,Final Term,Satisfactory
ASS_INST_001_023606,STU_INST_001_1577,Biology,Half Yearly Exam,2025-05-22,50,27,54.6,C1,Second Term,Satisfactory
ASS_INST_001_023607,STU_INST_001_1577,English,Monthly Test,2025-07-14,20,13,66.9,B2,Second Term,Good
ASS_INST_001_023608,STU_INST_001_1577,Sanskrit,Half Yearly Exam,2025-06-22,50,28,56.7,C1,Final Term,Satisfactory
ASS_INST_001_023609,STU_INST_001_1577,Science,Unit Test,2025-09-10,100,49,49.5,C2,Second Term,Needs Improvement
ASS_INST_001_023610,STU_INST_001_1577,Chemistry,Final Exam,2025-06-21,50,26,53.8,C1,Final Term,Satisfactory
ASS_INST_001_023611,STU_INST_001_1577,Social Studies,Unit Test,2025-08-19,25,14,56.4,C1,Second Term,Satisfactory
ASS_INST_001_023612,STU_INST_001_1577,Mathematics,Project Work,2025-09-10,80,44,56.0,C1,Final Term,Satisfactory
ASS_INST_001_023613,STU_INST_001_1577,Hindi,Assignment,2025-08-16,50,28,57.0,C1,Final Term,Satisfactory
ASS_INST_001_023614,STU_INST_001_1577,Economics,Practical Exam,2025-08-30,50,16,32.7,D,First Term,Needs Improvement
ASS_INST_001_023615,STU_INST_001_1578,Accountancy,Quiz,2025-07-10,50,20,40.9,C2,Second Term,Needs Improvement
ASS_INST_001_023616,STU_INST_001_1578,Physics,Internal Assessment,2025-08-11,50,10,21.8,D,Second Term,Needs Improvement
ASS_INST_001_023617,STU_INST_001_1578,English,Project Work,2025-06-14,25,12,49.4,C2,Second Term,Needs Improvement
ASS_INST_001_023618,STU_INST_001_1578,Chemistry,Internal Assessment,2025-08-26,100,50,50.8,C1,First Term,Satisfactory
ASS_INST_001_023619,STU_INST_001_1578,Social Studies,Assignment,2025-06-20,100,68,68.4,B2,Final Term,Good
ASS_INST_001_023620,STU_INST_001_1578,Sanskrit,Quiz,2025-07-03,25,12,50.0,C1,Second Term,Satisfactory
ASS_INST_001_023621,STU_INST_001_1578,Accountancy,Final Exam,2025-08-10,80,30,38.0,D,Final Term,Needs Improvement
ASS_INST_001_023622,STU_INST_001_1578,Social Studies,Internal Assessment,2025-07-31,25,9,37.0,D,First Term,Needs Improvement
ASS_INST_001_023623,STU_INST_001_1578,Computer Science,Viva Voce,2025-06-03,20,11,56.2,C1,First Term,Satisfactory
ASS_INST_001_023624,STU_INST_001_1578,Mathematics,Monthly Test,2025-06-21,25,8,32.4,D,First Term,Needs Improvement
ASS_INST_001_023625,STU_INST_001_1578,Social Studies,Half Yearly Exam,2025-07-30,50,23,47.4,C2,Second Term,Needs Improvement
ASS_INST_001_023626,STU_INST_001_1578,Chemistry,Practical Exam,2025-07-02,20,12,61.8,B2,Second Term,Good
ASS_INST_001_023627,STU_INST_001_1578,English,Practical Exam,2025-07-01,50,40,81.1,A2,Second Term,Excellent
ASS_INST_001_023628,STU_INST_001_1578,Physics,Viva Voce,2025-07-02,20,13,65.4,B2,First Term,Good
ASS_INST_001_023629,STU_INST_001_1578,English,Half Yearly Exam,2025-06-19,25,8,35.2,D,Final Term,Needs Improvement
ASS_INST_001_023630,STU_INST_001_1578,Sanskrit,Final Exam,2025-07-07,100,31,31.2,D,First Term,Needs Improvement
ASS_INST_001_023631,STU_INST_001_1578,Computer Science,Practical Exam,2025-09-02,100,55,56.0,C1,Final Term,Satisfactory
ASS_INST_001_023632,STU_INST_001_1579,Accountancy,Project Work,2025-08-27,25,9,38.5,D,Final Term,Needs Improvement
ASS_INST_001_023633,STU_INST_001_1579,Economics,Project Work,2025-07-26,25,3,15.8,D,Final Term,Needs Improvement
ASS_INST_001_023634,STU_INST_001_1579,Computer Science,Internal Assessment,2025-07-09,100,89,89.0,A2,Second Term,Excellent
ASS_INST_001_023635,STU_INST_001_1579,Economics,Monthly Test,2025-09-12,50,22,45.5,C2,First Term,Needs Improvement
ASS_INST_001_023636,STU_INST_001_1579,Mathematics,Unit Test,2025-08-31,20,12,64.9,B2,Second Term,Good
ASS_INST_001_023637,STU_INST_001_1579,Hindi,Unit Test,2025-08-03,100,36,36.4,D,Second Term,Needs Improvement
ASS_INST_001_023638,STU_INST_001_1579,English,Final Exam,2025-06-27,100,41,41.8,C2,Final Term,Needs Improvement
ASS_INST_001_023639,STU_INST_001_1579,Accountancy,Assignment,2025-09-04,50,22,45.1,C2,Second Term,Needs Improvement
ASS_INST_001_023640,STU_INST_001_1579,Chemistry,Assignment,2025-06-05,25,9,37.5,D,First Term,Needs Improvement
ASS_INST_001_023641,STU_INST_001_1579,Chemistry,Half Yearly Exam,2025-08-03,100,28,28.7,D,Final Term,Needs Improvement
ASS_INST_001_023642,STU_INST_001_1579,Chemistry,Assignment,2025-06-17,25,20,81.9,A2,Final Term,Excellent
ASS_INST_001_023643,STU_INST_001_1579,Mathematics,Practical Exam,2025-07-06,80,39,48.8,C2,Final Term,Needs Improvement
ASS_INST_001_023644,STU_INST_001_1579,Physics,Viva Voce,2025-06-29,80,11,14.0,D,First Term,Needs Improvement
ASS_INST_001_023645,STU_INST_001_1579,Computer Science,Viva Voce,2025-08-05,20,8,44.2,C2,Second Term,Needs Improvement
ASS_INST_001_023646,STU_INST_001_1579,Physics,Monthly Test,2025-09-01,100,16,16.5,D,First Term,Needs Improvement
ASS_INST_001_023647,STU_INST_001_1580,Mathematics,Monthly Test,2025-07-11,80,21,27.0,D,Second Term,Needs Improvement
ASS_INST_001_023648,STU_INST_001_1580,Social Studies,Internal Assessment,2025-08-25,25,11,44.1,C2,Final Term,Needs Improvement
ASS_INST_001_023649,STU_INST_001_1580,Accountancy,Project Work,2025-06-27,100,51,51.9,C1,First Term,Satisfactory
ASS_INST_001_023650,STU_INST_001_1580,English,Half Yearly Exam,2025-08-02,80,0,0.0,D,Final Term,Needs Improvement
ASS_INST_001_023651,STU_INST_001_1580,Accountancy,Internal Assessment,2025-07-06,20,14,73.1,B1,Final Term,Very Good
ASS_INST_001_023652,STU_INST_001_1580,Mathematics,Quiz,2025-06-05,50,15,30.3,D,Final Term,Needs Improvement
ASS_INST_001_023653,STU_INST_001_1580,Computer Science,Quiz,2025-08-11,25,9,38.1,D,Final Term,Needs Improvement
ASS_INST_001_023654,STU_INST_001_1580,Economics,Quiz,2025-07-19,25,17,69.8,B2,Second Term,Good
ASS_INST_001_023655,STU_INST_001_1580,Biology,Practical Exam,2025-06-22,20,14,73.0,B1,Second Term,Very Good
ASS_INST_001_023656,STU_INST_001_1580,Economics,Unit Test,2025-08-25,25,7,31.0,D,First Term,Needs Improvement
ASS_INST_001_023657,STU_INST_001_1580,Sanskrit,Project Work,2025-06-02,50,30,61.3,B2,First Term,Good
ASS_INST_001_023658,STU_INST_001_1580,Computer Science,Practical Exam,2025-05-23,50,22,45.0,C2,Final Term,Needs Improvement
ASS_INST_001_023659,STU_INST_001_1581,Computer Science,Quiz,2025-08-17,25,25,100.0,A1,First Term,Outstanding
ASS_INST_001_023660,STU_INST_001_1581,Social Studies,Unit Test,2025-05-26,25,11,44.7,C2,Second Term,Needs Improvement
ASS_INST_001_023661,STU_INST_001_1581,Mathematics,Practical Exam,2025-06-06,100,86,86.5,A2,First Term,Excellent
ASS_INST_001_023662,STU_INST_001_1581,Biology,Practical Exam,2025-08-14,80,37,46.3,C2,Final Term,Needs Improvement
ASS_INST_001_023663,STU_INST_001_1581,Accountancy,Viva Voce,2025-06-20,50,18,37.5,D,Second Term,Needs Improvement
ASS_INST_001_023664,STU_INST_001_1581,Biology,Monthly Test,2025-08-18,80,41,51.4,C1,Second Term,Satisfactory
ASS_INST_001_023665,STU_INST_001_1581,Social Studies,Monthly Test,2025-08-23,100,27,27.3,D,First Term,Needs Improvement
ASS_INST_001_023666,STU_INST_001_1581,Sanskrit,Practical Exam,2025-07-31,50,20,40.1,C2,Final Term,Needs Improvement
ASS_INST_001_023667,STU_INST_001_1581,Social Studies,Unit Test,2025-06-09,100,51,51.1,C1,Final Term,Satisfactory
ASS_INST_001_023668,STU_INST_001_1581,Sanskrit,Monthly Test,2025-05-23,25,13,52.3,C1,Second Term,Satisfactory
ASS_INST_001_023669,STU_INST_001_1581,Chemistry,Half Yearly Exam,2025-05-29,25,18,73.3,B1,Second Term,Very Good
ASS_INST_001_023670,STU_INST_001_1581,Hindi,Project Work,2025-05-21,20,14,71.6,B1,First Term,Very Good
ASS_INST_001_023671,STU_INST_001_1581,Biology,Unit Test,2025-06-28,100,56,56.2,C1,Second Term,Satisfactory
ASS_INST_001_023672,STU_INST_001_1581,Science,Monthly Test,2025-09-12,50,12,25.5,D,First Term,Needs Improvement
ASS_INST_001_023673,STU_INST_001_1581,Chemistry,Practical Exam,2025-06-22,50,9,18.4,D,First Term,Needs Improvement
ASS_INST_001_023674,STU_INST_001_1582,English,Unit Test,2025-09-01,50,29,58.7,C1,Final Term,Satisfactory
ASS_INST_001_023675,STU_INST_001_1582,Biology,Viva Voce,2025-07-04,50,26,53.2,C1,Final Term,Satisfactory
ASS_INST_001_023676,STU_INST_001_1582,Accountancy,Final Exam,2025-07-30,25,14,57.6,C1,Second Term,Satisfactory
ASS_INST_001_023677,STU_INST_001_1582,Physics,Unit Test,2025-08-03,100,97,97.4,A1,Second Term,Outstanding
ASS_INST_001_023678,STU_INST_001_1582,Social Studies,Internal Assessment,2025-05-27,80,45,57.3,C1,Second Term,Satisfactory
ASS_INST_001_023679,STU_INST_001_1582,English,Project Work,2025-08-29,80,42,52.7,C1,Final Term,Satisfactory
ASS_INST_001_023680,STU_INST_001_1582,Mathematics,Half Yearly Exam,2025-08-10,20,13,68.2,B2,Second Term,Good
ASS_INST_001_023681,STU_INST_001_1582,Physics,Internal Assessment,2025-06-26,25,14,58.9,C1,First Term,Satisfactory
ASS_INST_001_023682,STU_INST_001_1582,Hindi,Practical Exam,2025-06-27,50,39,79.0,B1,First Term,Very Good
