mapping_id,mentor_id,student_id,assigned_date,status,last_interaction,interaction_type,interaction_frequency,communication_mode,parent_contact_frequency,academic_support_provided,counseling_sessions
MAP_INST_001_001736,MEN_INST_001_008,STU_INST_001_1736,2024-09-19,Active,2025-09-10,Counseling Session,Monthly,WhatsApp,As Needed,False,2
MAP_INST_001_001737,MEN_INST_001_009,STU_INST_001_1737,2024-06-14,Active,2025-09-06,Progress Update,Bi-weekly,Email,Fortnightly,True,2
MAP_INST_001_001738,MEN_INST_001_010,STU_INST_001_1738,2024-07-19,Active,2025-09-04,Parent Meeting,Bi-weekly,In Person,Monthly,False,2
MAP_INST_001_001739,MEN_INST_001_011,STU_INST_001_1739,2024-05-07,Active,2025-09-02,Behavioral Discussion,Bi-weekly,Phone Call,As Needed,True,1
MAP_INST_001_001740,MEN_INST_001_012,STU_INST_001_1740,2023-11-23,Active,2025-09-07,Progress Update,Weekly,WhatsApp,Fortnightly,True,2
MAP_INST_001_001741,MEN_INST_001_013,STU_INST_001_1741,2025-05-10,Active,2025-09-08,Academic Review,Monthly,In Person,Weekly,False,4
MAP_INST_001_001742,MEN_INST_001_014,STU_INST_001_1742,2024-04-13,Active,2025-09-05,Counseling Session,Weekly,In Person,Monthly,False,3
MAP_INST_001_001743,MEN_INST_001_015,STU_INST_001_1743,2025-06-24,Active,2025-08-31,Parent Meeting,Weekly,WhatsApp,Monthly,True,1
MAP_INST_001_001744,MEN_INST_001_016,STU_INST_001_1744,2024-02-25,Active,2025-09-12,Academic Review,Daily,SMS,Weekly,True,5
MAP_INST_001_001745,MEN_INST_001_017,STU_INST_001_1745,2025-05-31,Active,2025-09-04,Parent Meeting,Daily,Email,Fortnightly,True,4
MAP_INST_001_001746,MEN_INST_001_018,STU_INST_001_1746,2024-10-06,Active,2025-09-04,Parent Meeting,Daily,In Person,Monthly,True,0
MAP_INST_001_001747,MEN_INST_001_019,STU_INST_001_1747,2024-09-06,Active,2025-09-16,Parent Meeting,Monthly,In Person,Weekly,False,3
MAP_INST_001_001748,MEN_INST_001_020,STU_INST_001_1748,2025-05-28,Active,2025-09-15,Behavioral Discussion,Monthly,WhatsApp,Monthly,False,0
MAP_INST_001_001749,MEN_INST_001_021,STU_INST_001_1749,2024-12-28,Active,2025-08-28,Parent Meeting,Daily,WhatsApp,Weekly,False,3
MAP_INST_001_001750,MEN_INST_001_022,STU_INST_001_1750,2025-02-18,Active,2025-09-14,Counseling Session,Bi-weekly,Email,Fortnightly,True,2
MAP_INST_001_001751,MEN_INST_001_023,STU_INST_001_1751,2025-06-04,Active,2025-09-02,Progress Update,Daily,In Person,Fortnightly,False,4
MAP_INST_001_001752,MEN_INST_001_024,STU_INST_001_1752,2025-06-11,Active,2025-08-29,Counseling Session,Monthly,WhatsApp,Monthly,True,4
MAP_INST_001_001753,MEN_INST_001_001,STU_INST_001_1753,2024-04-23,Active,2025-09-09,Academic Review,Daily,SMS,Monthly,True,5
MAP_INST_001_001754,MEN_INST_001_002,STU_INST_001_1754,2024-06-04,Active,2025-08-26,Behavioral Discussion,Bi-weekly,SMS,Weekly,False,0
MAP_INST_001_001755,MEN_INST_001_003,STU_INST_001_1755,2024-10-01,Active,2025-09-14,Behavioral Discussion,Weekly,Phone Call,Fortnightly,True,0
MAP_INST_001_001756,MEN_INST_001_004,STU_INST_001_1756,2025-06-09,Active,2025-09-01,Counseling Session,Monthly,WhatsApp,Fortnightly,False,5
MAP_INST_001_001757,MEN_INST_001_005,STU_INST_001_1757,2024-11-08,Active,2025-09-14,Parent Meeting,Daily,Phone Call,Fortnightly,False,1
MAP_INST_001_001758,MEN_INST_001_006,STU_INST_001_1758,2024-08-04,Active,2025-09-11,Academic Review,Bi-weekly,Phone Call,As Needed,True,2
MAP_INST_001_001759,MEN_INST_001_007,STU_INST_001_1759,2025-05-01,Active,2025-09-13,Counseling Session,Weekly,WhatsApp,As Needed,False,1
MAP_INST_001_001760,MEN_INST_001_008,STU_INST_001_1760,2024-03-02,Active,2025-09-06,Behavioral Discussion,Bi-weekly,Phone Call,As Needed,True,0
MAP_INST_001_001761,MEN_INST_001_009,STU_INST_001_1761,2024-02-09,Active,2025-09-08,Progress Update,Monthly,In Person,Monthly,True,2
MAP_INST_001_001762,MEN_INST_001_010,STU_INST_001_1762,2024-11-25,Active,2025-09-13,Behavioral Discussion,Monthly,In Person,Weekly,True,5
MAP_INST_001_001763,MEN_INST_001_011,STU_INST_001_1763,2023-12-29,Active,2025-08-31,Counseling Session,Monthly,SMS,Weekly,True,2
MAP_INST_001_001764,MEN_INST_001_012,STU_INST_001_1764,2025-01-16,Active,2025-09-01,Counseling Session,Bi-weekly,Phone Call,Monthly,False,1
MAP_INST_001_001765,MEN_INST_001_013,STU_INST_001_1765,2023-10-26,Active,2025-08-31,Behavioral Discussion,Bi-weekly,In Person,Monthly,False,1
MAP_INST_001_001766,MEN_INST_001_014,STU_INST_001_1766,2025-04-15,Active,2025-08-30,Academic Review,Daily,SMS,Weekly,True,4
MAP_INST_001_001767,MEN_INST_001_015,STU_INST_001_1767,2024-08-19,Active,2025-09-07,Academic Review,Daily,Email,Monthly,False,5
MAP_INST_001_001768,MEN_INST_001_016,STU_INST_001_1768,2023-09-17,Active,2025-09-15,Counseling Session,Monthly,SMS,Fortnightly,False,4
MAP_INST_001_001769,MEN_INST_001_017,STU_INST_001_1769,2025-01-01,Active,2025-09-10,Academic Review,Daily,Email,As Needed,True,5
MAP_INST_001_001770,MEN_INST_001_018,STU_INST_001_1770,2024-08-17,Active,2025-09-04,Progress Update,Bi-weekly,Phone Call,Weekly,True,1
MAP_INST_001_001771,MEN_INST_001_019,STU_INST_001_1771,2025-03-24,Active,2025-09-12,Progress Update,Weekly,Phone Call,Fortnightly,True,0
MAP_INST_001_001772,MEN_INST_001_020,STU_INST_001_1772,2024-08-18,Active,2025-09-04,Progress Update,Daily,In Person,As Needed,True,3
MAP_INST_001_001773,MEN_INST_001_021,STU_INST_001_1773,2024-09-13,Active,2025-08-26,Parent Meeting,Daily,Phone Call,Weekly,False,0
MAP_INST_001_001774,MEN_INST_001_022,STU_INST_001_1774,2024-11-08,Active,2025-09-11,Counseling Session,Monthly,WhatsApp,Weekly,True,3
MAP_INST_001_001775,MEN_INST_001_023,STU_INST_001_1775,2024-01-25,Active,2025-08-28,Academic Review,Weekly,Phone Call,Monthly,True,0
MAP_INST_001_001776,MEN_INST_001_024,STU_INST_001_1776,2024-04-16,Active,2025-08-28,Progress Update,Daily,Phone Call,Weekly,False,1
MAP_INST_001_001777,MEN_INST_001_001,STU_INST_001_1777,2024-09-03,Active,2025-09-06,Behavioral Discussion,Monthly,WhatsApp,As Needed,True,5
MAP_INST_001_001778,MEN_INST_001_002,STU_INST_001_1778,2025-03-06,Active,2025-09-14,Behavioral Discussion,Weekly,WhatsApp,As Needed,True,5
MAP_INST_001_001779,MEN_INST_001_003,STU_INST_001_1779,2024-03-18,Active,2025-08-27,Behavioral Discussion,Daily,In Person,Weekly,False,3
MAP_INST_001_001780,MEN_INST_001_004,STU_INST_001_1780,2025-08-05,Active,2025-09-15,Behavioral Discussion,Bi-weekly,Phone Call,Weekly,False,4
MAP_INST_001_001781,MEN_INST_001_005,STU_INST_001_1781,2024-05-21,Active,2025-08-26,Behavioral Discussion,Weekly,In Person,As Needed,True,2
MAP_INST_001_001782,MEN_INST_001_006,STU_INST_001_1782,2024-04-10,Active,2025-09-07,Behavioral Discussion,Monthly,Phone Call,Weekly,False,4
MAP_INST_001_001783,MEN_INST_001_007,STU_INST_001_1783,2024-05-29,Active,2025-09-12,Counseling Session,Bi-weekly,Email,Monthly,True,2
MAP_INST_001_001784,MEN_INST_001_008,STU_INST_001_1784,2024-04-03,Active,2025-09-09,Academic Review,Weekly,WhatsApp,As Needed,True,2
MAP_INST_001_001785,MEN_INST_001_009,STU_INST_001_1785,2024-02-26,Active,2025-08-30,Progress Update,Monthly,Email,Weekly,True,2
MAP_INST_001_001786,MEN_INST_001_010,STU_INST_001_1786,2024-04-17,Active,2025-09-14,Academic Review,Monthly,SMS,As Needed,True,2
MAP_INST_001_001787,MEN_INST_001_011,STU_INST_001_1787,2025-07-20,Active,2025-09-08,Parent Meeting,Weekly,Email,Monthly,False,3
MAP_INST_001_001788,MEN_INST_001_012,STU_INST_001_1788,2024-04-19,Active,2025-09-10,Behavioral Discussion,Weekly,In Person,As Needed,True,1
MAP_INST_001_001789,MEN_INST_001_013,STU_INST_001_1789,2023-11-18,Active,2025-08-27,Behavioral Discussion,Bi-weekly,SMS,Monthly,False,4
MAP_INST_001_001790,MEN_INST_001_014,STU_INST_001_1790,2023-11-22,Active,2025-09-03,Parent Meeting,Daily,SMS,Monthly,False,2
MAP_INST_001_001791,MEN_INST_001_015,STU_INST_001_1791,2025-06-12,Active,2025-09-09,Progress Update,Daily,In Person,Weekly,True,4
MAP_INST_001_001792,MEN_INST_001_016,STU_INST_001_1792,2025-04-15,Active,2025-09-06,Academic Review,Weekly,SMS,As Needed,False,1
MAP_INST_001_001793,MEN_INST_001_017,STU_INST_001_1793,2025-01-20,Active,2025-09-01,Academic Review,Bi-weekly,WhatsApp,As Needed,False,5
MAP_INST_001_001794,MEN_INST_001_018,STU_INST_001_1794,2024-11-27,Active,2025-09-14,Counseling Session,Daily,SMS,Weekly,True,1
MAP_INST_001_001795,MEN_INST_001_019,STU_INST_001_1795,2024-04-10,Active,2025-09-04,Academic Review,Weekly,SMS,Weekly,True,1
MAP_INST_001_001796,MEN_INST_001_020,STU_INST_001_1796,2024-02-20,Active,2025-09-15,Parent Meeting,Daily,In Person,Monthly,False,2
MAP_INST_001_001797,MEN_INST_001_021,STU_INST_001_1797,2024-10-07,Active,2025-09-08,Counseling Session,Daily,Phone Call,As Needed,True,0
MAP_INST_001_001798,MEN_INST_001_022,STU_INST_001_1798,2024-10-17,Active,2025-08-31,Academic Review,Monthly,In Person,Fortnightly,True,5
MAP_INST_001_001799,MEN_INST_001_023,STU_INST_001_1799,2025-07-14,Active,2025-09-07,Parent Meeting,Daily,Email,As Needed,False,4
MAP_INST_001_001800,MEN_INST_001_024,STU_INST_001_1800,2024-12-21,Active,2025-09-15,Parent Meeting,Weekly,In Person,Fortnightly,False,2
MAP_INST_001_001801,MEN_INST_001_001,STU_INST_001_1801,2024-08-21,Active,2025-08-30,Counseling Session,Monthly,Phone Call,As Needed,False,3
MAP_INST_001_001802,MEN_INST_001_002,STU_INST_001_1802,2025-01-26,Active,2025-09-13,Progress Update,Weekly,In Person,Monthly,False,0
MAP_INST_001_001803,MEN_INST_001_003,STU_INST_001_1803,2025-05-13,Active,2025-08-27,Parent Meeting,Weekly,SMS,Weekly,False,2
MAP_INST_001_001804,MEN_INST_001_004,STU_INST_001_1804,2024-02-06,Active,2025-09-02,Behavioral Discussion,Daily,In Person,Weekly,False,2
MAP_INST_001_001805,MEN_INST_001_005,STU_INST_001_1805,2023-10-10,Active,2025-09-10,Counseling Session,Bi-weekly,In Person,As Needed,True,2
MAP_INST_001_001806,MEN_INST_001_006,STU_INST_001_1806,2025-03-07,Active,2025-09-03,Behavioral Discussion,Weekly,WhatsApp,Fortnightly,False,2
MAP_INST_001_001807,MEN_INST_001_007,STU_INST_001_1807,2024-06-25,Active,2025-08-29,Parent Meeting,Bi-weekly,SMS,Monthly,True,4
MAP_INST_001_001808,MEN_INST_001_008,STU_INST_001_1808,2025-06-08,Active,2025-09-16,Parent Meeting,Weekly,In Person,Weekly,False,1
MAP_INST_001_001809,MEN_INST_001_009,STU_INST_001_1809,2024-08-15,Active,2025-09-11,Behavioral Discussion,Weekly,Phone Call,Weekly,True,1
MAP_INST_001_001810,MEN_INST_001_010,STU_INST_001_1810,2023-10-03,Active,2025-09-10,Progress Update,Daily,SMS,As Needed,False,1
MAP_INST_001_001811,MEN_INST_001_011,STU_INST_001_1811,2025-07-23,Active,2025-09-08,Counseling Session,Daily,SMS,Weekly,True,1
MAP_INST_001_001812,MEN_INST_001_012,STU_INST_001_1812,2024-09-27,Active,2025-08-28,Academic Review,Bi-weekly,Phone Call,Weekly,False,4
MAP_INST_001_001813,MEN_INST_001_013,STU_INST_001_1813,2024-04-21,Active,2025-09-10,Counseling Session,Daily,In Person,Weekly,True,2
MAP_INST_001_001814,MEN_INST_001_014,STU_INST_001_1814,2025-04-14,Active,2025-09-10,Behavioral Discussion,Monthly,SMS,As Needed,False,0
MAP_INST_001_001815,MEN_INST_001_015,STU_INST_001_1815,2023-12-18,Active,2025-09-07,Progress Update,Bi-weekly,WhatsApp,As Needed,False,2
MAP_INST_001_001816,MEN_INST_001_016,STU_INST_001_1816,2024-12-19,Active,2025-09-04,Academic Review,Bi-weekly,Email,Monthly,True,3
MAP_INST_001_001817,MEN_INST_001_017,STU_INST_001_1817,2024-09-24,Active,2025-09-08,Behavioral Discussion,Monthly,WhatsApp,As Needed,False,1
MAP_INST_001_001818,MEN_INST_001_018,STU_INST_001_1818,2024-07-18,Active,2025-09-11,Academic Review,Daily,Phone Call,Monthly,True,0
MAP_INST_001_001819,MEN_INST_001_019,STU_INST_001_1819,2025-01-29,Active,2025-09-13,Academic Review,Monthly,WhatsApp,Fortnightly,True,2
MAP_INST_001_001820,MEN_INST_001_020,STU_INST_001_1820,2025-06-07,Active,2025-09-14,Parent Meeting,Daily,Phone Call,As Needed,False,5
MAP_INST_001_001821,MEN_INST_001_021,STU_INST_001_1821,2023-10-12,Active,2025-09-14,Counseling Session,Monthly,In Person,Fortnightly,False,3
MAP_INST_001_001822,MEN_INST_001_022,STU_INST_001_1822,2024-07-16,Active,2025-09-02,Progress Update,Monthly,Email,Weekly,True,2
MAP_INST_001_001823,MEN_INST_001_023,STU_INST_001_1823,2024-12-26,Active,2025-09-11,Counseling Session,Bi-weekly,SMS,As Needed,True,0
MAP_INST_001_001824,MEN_INST_001_024,STU_INST_001_1824,2024-02-01,Active,2025-09-08,Parent Meeting,Weekly,Phone Call,Weekly,False,5
MAP_INST_001_001825,MEN_INST_001_001,STU_INST_001_1825,2023-11-21,Active,2025-09-13,Parent Meeting,Daily,Email,Weekly,False,4
MAP_INST_001_001826,MEN_INST_001_002,STU_INST_001_1826,2023-12-16,Active,2025-09-08,Academic Review,Bi-weekly,WhatsApp,As Needed,True,5
MAP_INST_001_001827,MEN_INST_001_003,STU_INST_001_1827,2024-04-04,Active,2025-09-03,Progress Update,Bi-weekly,In Person,As Needed,True,1
MAP_INST_001_001828,MEN_INST_001_004,STU_INST_001_1828,2025-08-15,Active,2025-08-28,Academic Review,Bi-weekly,WhatsApp,Monthly,False,1
MAP_INST_001_001829,MEN_INST_001_005,STU_INST_001_1829,2023-10-26,Active,2025-08-29,Behavioral Discussion,Monthly,WhatsApp,As Needed,False,3
MAP_INST_001_001830,MEN_INST_001_006,STU_INST_001_1830,2024-05-10,Active,2025-09-09,Progress Update,Weekly,SMS,Fortnightly,False,3
MAP_INST_001_001831,MEN_INST_001_007,STU_INST_001_1831,2024-05-20,Active,2025-09-07,Parent Meeting,Weekly,Email,Fortnightly,True,1
MAP_INST_001_001832,MEN_INST_001_008,STU_INST_001_1832,2025-06-29,Active,2025-08-26,Parent Meeting,Bi-weekly,WhatsApp,As Needed,False,4
MAP_INST_001_001833,MEN_INST_001_009,STU_INST_001_1833,2024-05-14,Active,2025-09-11,Academic Review,Bi-weekly,WhatsApp,Fortnightly,True,3
MAP_INST_001_001834,MEN_INST_001_010,STU_INST_001_1834,2024-10-15,Active,2025-09-13,Behavioral Discussion,Monthly,WhatsApp,Weekly,True,0
MAP_INST_001_001835,MEN_INST_001_011,STU_INST_001_1835,2024-02-27,Active,2025-09-14,Academic Review,Weekly,In Person,Monthly,True,5
MAP_INST_001_001836,MEN_INST_001_012,STU_INST_001_1836,2024-09-10,Active,2025-08-30,Academic Review,Monthly,WhatsApp,Fortnightly,True,0
MAP_INST_001_001837,MEN_INST_001_013,STU_INST_001_1837,2025-08-11,Active,2025-09-03,Behavioral Discussion,Monthly,SMS,Monthly,True,3
MAP_INST_001_001838,MEN_INST_001_014,STU_INST_001_1838,2024-09-17,Active,2025-09-07,Behavioral Discussion,Monthly,WhatsApp,Weekly,True,1
MAP_INST_001_001839,MEN_INST_001_015,STU_INST_001_1839,2023-10-03,Active,2025-09-05,Academic Review,Daily,In Person,Monthly,True,4
MAP_INST_001_001840,MEN_INST_001_016,STU_INST_001_1840,2025-06-18,Active,2025-09-04,Counseling Session,Monthly,Phone Call,Weekly,True,2
MAP_INST_001_001841,MEN_INST_001_017,STU_INST_001_1841,2024-09-09,Active,2025-09-10,Behavioral Discussion,Bi-weekly,SMS,Weekly,True,0
MAP_INST_001_001842,MEN_INST_001_018,STU_INST_001_1842,2024-06-18,Active,2025-09-09,Behavioral Discussion,Weekly,In Person,Fortnightly,False,0
MAP_INST_001_001843,MEN_INST_001_019,STU_INST_001_1843,2024-02-11,Active,2025-09-06,Counseling Session,Monthly,WhatsApp,Monthly,True,5
MAP_INST_001_001844,MEN_INST_001_020,STU_INST_001_1844,2023-10-13,Active,2025-09-07,Parent Meeting,Weekly,Phone Call,As Needed,True,0
MAP_INST_001_001845,MEN_INST_001_021,STU_INST_001_1845,2024-05-10,Active,2025-09-11,Progress Update,Bi-weekly,Phone Call,Fortnightly,False,0
MAP_INST_001_001846,MEN_INST_001_022,STU_INST_001_1846,2023-09-27,Active,2025-09-15,Progress Update,Daily,WhatsApp,As Needed,True,5
MAP_INST_001_001847,MEN_INST_001_023,STU_INST_001_1847,2024-08-06,Active,2025-09-16,Behavioral Discussion,Daily,WhatsApp,Weekly,True,5
MAP_INST_001_001848,MEN_INST_001_024,STU_INST_001_1848,2024-03-16,Active,2025-08-29,Academic Review,Daily,WhatsApp,As Needed,True,5
MAP_INST_001_001849,MEN_INST_001_001,STU_INST_001_1849,2024-10-06,Active,2025-09-14,Parent Meeting,Monthly,Phone Call,Fortnightly,False,0
MAP_INST_001_001850,MEN_INST_001_002,STU_INST_001_1850,2023-11-04,Active,2025-08-31,Parent Meeting,Monthly,Phone Call,Weekly,False,3
MAP_INST_001_001851,MEN_INST_001_003,STU_INST_001_1851,2025-01-02,Active,2025-09-11,Parent Meeting,Bi-weekly,Email,Weekly,False,2
MAP_INST_001_001852,MEN_INST_001_004,STU_INST_001_1852,2024-08-20,Active,2025-09-05,Parent Meeting,Daily,WhatsApp,Fortnightly,False,2
MAP_INST_001_001853,MEN_INST_001_005,STU_INST_001_1853,2024-09-21,Active,2025-09-13,Counseling Session,Weekly,Phone Call,Weekly,False,2
MAP_INST_001_001854,MEN_INST_001_006,STU_INST_001_1854,2025-05-09,Active,2025-09-03,Counseling Session,Weekly,In Person,As Needed,False,0
MAP_INST_001_001855,MEN_INST_001_007,STU_INST_001_1855,2025-04-27,Active,2025-09-16,Academic Review,Weekly,Phone Call,Fortnightly,True,1
MAP_INST_001_001856,MEN_INST_001_008,STU_INST_001_1856,2025-03-13,Active,2025-09-09,Parent Meeting,Monthly,SMS,Fortnightly,True,5
MAP_INST_001_001857,MEN_INST_001_009,STU_INST_001_1857,2025-04-20,Active,2025-09-10,Academic Review,Weekly,Email,Fortnightly,True,5
MAP_INST_001_001858,MEN_INST_001_010,STU_INST_001_1858,2025-07-25,Active,2025-09-15,Progress Update,Daily,Phone Call,Fortnightly,True,1
MAP_INST_001_001859,MEN_INST_001_011,STU_INST_001_1859,2023-11-20,Active,2025-08-29,Parent Meeting,Bi-weekly,Email,Fortnightly,True,1
MAP_INST_001_001860,MEN_INST_001_012,STU_INST_001_1860,2025-02-15,Active,2025-08-27,Behavioral Discussion,Weekly,Phone Call,Monthly,False,5
MAP_INST_001_001861,MEN_INST_001_013,STU_INST_001_1861,2025-03-31,Active,2025-08-31,Parent Meeting,Monthly,Email,As Needed,False,5
MAP_INST_001_001862,MEN_INST_001_014,STU_INST_001_1862,2025-06-29,Active,2025-09-02,Progress Update,Monthly,SMS,Fortnightly,True,3
MAP_INST_001_001863,MEN_INST_001_015,STU_INST_001_1863,2024-09-27,Active,2025-09-14,Academic Review,Weekly,WhatsApp,Fortnightly,False,2
MAP_INST_001_001864,MEN_INST_001_016,STU_INST_001_1864,2023-12-06,Active,2025-09-01,Behavioral Discussion,Weekly,WhatsApp,As Needed,True,0
MAP_INST_001_001865,MEN_INST_001_017,STU_INST_001_1865,2023-10-19,Active,2025-09-01,Academic Review,Monthly,In Person,Fortnightly,False,1
MAP_INST_001_001866,MEN_INST_001_018,STU_INST_001_1866,2024-03-02,Active,2025-09-07,Progress Update,Monthly,WhatsApp,Weekly,False,3
MAP_INST_001_001867,MEN_INST_001_019,STU_INST_001_1867,2024-12-02,Active,2025-09-05,Behavioral Discussion,Weekly,Email,Monthly,False,4
MAP_INST_001_001868,MEN_INST_001_020,STU_INST_001_1868,2024-08-26,Active,2025-09-01,Behavioral Discussion,Weekly,In Person,As Needed,True,4
MAP_INST_001_001869,MEN_INST_001_021,STU_INST_001_1869,2024-06-05,Active,2025-09-08,Parent Meeting,Bi-weekly,SMS,Weekly,False,3
MAP_INST_001_001870,MEN_INST_001_022,STU_INST_001_1870,2024-01-16,Active,2025-08-28,Academic Review,Weekly,In Person,As Needed,True,3
MAP_INST_001_001871,MEN_INST_001_023,STU_INST_001_1871,2024-10-26,Active,2025-09-15,Academic Review,Daily,SMS,Fortnightly,False,3
MAP_INST_001_001872,MEN_INST_001_024,STU_INST_001_1872,2024-10-07,Active,2025-09-07,Progress Update,Bi-weekly,Phone Call,Fortnightly,False,1
MAP_INST_001_001873,MEN_INST_001_001,STU_INST_001_1873,2025-06-21,Active,2025-09-08,Parent Meeting,Weekly,SMS,Monthly,True,3
MAP_INST_001_001874,MEN_INST_001_002,STU_INST_001_1874,2024-10-18,Active,2025-09-15,Counseling Session,Weekly,SMS,Weekly,False,1
MAP_INST_001_001875,MEN_INST_001_003,STU_INST_001_1875,2024-04-20,Active,2025-09-01,Counseling Session,Daily,Phone Call,Weekly,False,3
MAP_INST_001_001876,MEN_INST_001_004,STU_INST_001_1876,2024-08-11,Active,2025-09-15,Progress Update,Weekly,Phone Call,Fortnightly,True,4
MAP_INST_001_001877,MEN_INST_001_005,STU_INST_001_1877,2025-04-09,Active,2025-09-12,Academic Review,Bi-weekly,Phone Call,Fortnightly,True,4
MAP_INST_001_001878,MEN_INST_001_006,STU_INST_001_1878,2024-05-11,Active,2025-09-05,Progress Update,Bi-weekly,SMS,As Needed,False,4
MAP_INST_001_001879,MEN_INST_001_007,STU_INST_001_1879,2025-06-19,Active,2025-09-15,Progress Update,Daily,Phone Call,As Needed,False,3
MAP_INST_001_001880,MEN_INST_001_008,STU_INST_001_1880,2023-10-13,Active,2025-08-28,Progress Update,Bi-weekly,SMS,Fortnightly,True,1
MAP_INST_001_001881,MEN_INST_001_009,STU_INST_001_1881,2023-11-01,Active,2025-09-11,Behavioral Discussion,Daily,WhatsApp,Fortnightly,False,1
MAP_INST_001_001882,MEN_INST_001_010,STU_INST_001_1882,2023-10-07,Active,2025-09-05,Behavioral Discussion,Daily,Phone Call,Fortnightly,False,2
MAP_INST_001_001883,MEN_INST_001_011,STU_INST_001_1883,2025-06-24,Active,2025-08-30,Academic Review,Monthly,SMS,As Needed,False,0
MAP_INST_001_001884,MEN_INST_001_012,STU_INST_001_1884,2024-09-25,Active,2025-09-05,Progress Update,Daily,Phone Call,As Needed,True,3
MAP_INST_001_001885,MEN_INST_001_013,STU_INST_001_1885,2025-07-14,Active,2025-08-30,Counseling Session,Daily,In Person,Monthly,True,3
MAP_INST_001_001886,MEN_INST_001_014,STU_INST_001_1886,2025-04-11,Active,2025-08-26,Behavioral Discussion,Bi-weekly,WhatsApp,Fortnightly,False,1
MAP_INST_001_001887,MEN_INST_001_015,STU_INST_001_1887,2024-06-01,Active,2025-08-26,Counseling Session,Bi-weekly,In Person,Monthly,True,5
MAP_INST_001_001888,MEN_INST_001_016,STU_INST_001_1888,2025-05-24,Active,2025-08-31,Counseling Session,Daily,Phone Call,As Needed,False,5
MAP_INST_001_001889,MEN_INST_001_017,STU_INST_001_1889,2024-03-27,Active,2025-08-31,Academic Review,Weekly,Phone Call,Fortnightly,True,0
MAP_INST_001_001890,MEN_INST_001_018,STU_INST_001_1890,2025-01-22,Active,2025-09-09,Academic Review,Daily,SMS,Fortnightly,False,0
MAP_INST_001_001891,MEN_INST_001_019,STU_INST_001_1891,2024-05-01,Active,2025-08-31,Progress Update,Weekly,WhatsApp,Weekly,True,1
MAP_INST_001_001892,MEN_INST_001_020,STU_INST_001_1892,2025-01-02,Active,2025-09-04,Progress Update,Monthly,SMS,Monthly,False,3
MAP_INST_001_001893,MEN_INST_001_021,STU_INST_001_1893,2025-06-20,Active,2025-08-29,Parent Meeting,Monthly,WhatsApp,Monthly,True,5
