incident_id,student_id,date,incident_type,severity,description,reported_by,action_taken,parent_informed,follow_up_required,resolved,counselor_involved
BEH_INST_001_002138,STU_INST_001_1845,2025-07-04,Damage to Property,Major,Student involved in damage to property during sports period,Subject Teacher Manisha More,Behavior Contract,True,False,True,False
BEH_INST_001_002139,STU_INST_001_1845,2025-06-14,Verbal Abuse,Major,Student involved in verbal abuse during sports period,Class Teacher Ishaan Dutta,Behavior Contract,True,True,True,True
BEH_INST_001_002140,STU_INST_001_1846,2025-05-31,Damage to Property,Severe,Student involved in damage to property during break time,Class Teacher Suresh Parikh,Suspension,False,True,False,False
BEH_INST_001_002141,STU_INST_001_1847,2025-03-09,Mobile Phone Usage,Severe,Student involved in mobile phone usage during class hours,Class Teacher Riyansh More,Parent Meeting,True,True,False,False
BEH_INST_001_002142,STU_INST_001_1847,2025-06-27,Disrespect to Teacher,Major,Student involved in disrespect to teacher during sports period,Class Teacher Rahul Singh,After School Detention,True,True,True,False
BEH_INST_001_002143,STU_INST_001_1847,2025-05-23,Fighting,Severe,Student involved in fighting during break time,Subject Teacher Vinod Mitra,Apology Letter,True,False,False,True
BEH_INST_001_002144,STU_INST_001_1848,2025-07-05,Bullying,Minor,Student involved in bullying during sports period,Principal Rashmi Bhatt,Apology Letter,False,True,False,False
BEH_INST_001_002145,STU_INST_001_1849,2025-03-22,Uniform Violation,Severe,Student involved in uniform violation during class hours,Class Teacher Ankit Bhardwaj,After School Detention,False,True,False,False
BEH_INST_001_002146,STU_INST_001_1849,2025-07-03,Cheating in Exam,Moderate,Student involved in cheating in exam during assembly,Subject Teacher Nitin Jain,Parent Meeting,False,True,True,False
BEH_INST_001_002147,STU_INST_001_1852,2025-09-08,Bullying,Severe,Student involved in bullying during sports period,Principal Ishaan Desai,Community Service,True,False,True,False
BEH_INST_001_002148,STU_INST_001_1852,2025-08-14,Uniform Violation,Major,Student involved in uniform violation during break time,Principal Aadhya Singh,Written Warning,True,True,False,False
BEH_INST_001_002149,STU_INST_001_1853,2025-05-25,Uniform Violation,Severe,Student involved in uniform violation during break time,Principal Vinod Dutta,Apology Letter,False,True,True,False
BEH_INST_001_002150,STU_INST_001_1854,2025-06-28,Mobile Phone Usage,Major,Student involved in mobile phone usage during break time,Subject Teacher Atharv Patil,Written Warning,False,False,True,False
BEH_INST_001_002151,STU_INST_001_1856,2025-03-27,Late Coming,Moderate,Student involved in late coming during class hours,Principal Pooja Malhotra,Behavior Contract,True,False,False,False
BEH_INST_001_002152,STU_INST_001_1857,2025-05-03,Late Coming,Minor,Student involved in late coming during assembly,Principal Sana Shetty,Apology Letter,False,False,False,False
BEH_INST_001_002153,STU_INST_001_1857,2025-08-07,Fighting,Major,Student involved in fighting during class hours,Subject Teacher Preeti Thakkar,Parent Meeting,False,True,True,True
BEH_INST_001_002154,STU_INST_001_1857,2025-04-08,Bullying,Moderate,Student involved in bullying during class hours,Class Teacher Aditya Gupta,After School Detention,False,True,False,False
BEH_INST_001_002155,STU_INST_001_1860,2025-04-29,Bullying,Major,Student involved in bullying during sports period,Class Teacher Sana Suthar,After School Detention,False,False,False,False
BEH_INST_001_002156,STU_INST_001_1860,2025-06-25,Bullying,Moderate,Student involved in bullying during assembly,Principal Kavita Chopra,After School Detention,True,False,False,False
BEH_INST_001_002157,STU_INST_001_1862,2025-09-08,Verbal Abuse,Minor,Student involved in verbal abuse during break time,Principal Sunita Suthar,Verbal Warning,False,True,True,False
BEH_INST_001_002158,STU_INST_001_1862,2025-07-14,Bullying,Moderate,Student involved in bullying during class hours,Subject Teacher Aditya Iyer,Counseling,False,False,False,True
BEH_INST_001_002159,STU_INST_001_1865,2025-07-12,Late Coming,Minor,Student involved in late coming during break time,Discipline Incharge Navya Sharma,Verbal Warning,True,True,True,False
BEH_INST_001_002160,STU_INST_001_1868,2025-05-14,Cheating in Exam,Moderate,Student involved in cheating in exam during break time,Principal Kiara Srivastava,Written Warning,False,True,False,False
BEH_INST_001_002161,STU_INST_001_1868,2025-06-27,Bullying,Severe,Student involved in bullying during sports period,Principal Tanya Parikh,Parent Meeting,True,False,False,False
BEH_INST_001_002162,STU_INST_001_1869,2025-06-19,Fighting,Major,Student involved in fighting during class hours,Principal Shreya Chaturvedi,Verbal Warning,True,True,False,True
BEH_INST_001_002163,STU_INST_001_1869,2025-05-27,Disrespect to Teacher,Major,Student involved in disrespect to teacher during break time,Class Teacher Varun Bhattacharya,Community Service,True,True,True,False
BEH_INST_001_002164,STU_INST_001_1870,2025-08-09,Uniform Violation,Severe,Student involved in uniform violation during class hours,Discipline Incharge Rudra Arora,After School Detention,False,False,True,False
BEH_INST_001_002165,STU_INST_001_1872,2025-04-14,Damage to Property,Major,Student involved in damage to property during assembly,Discipline Incharge Shweta Panchal,Verbal Warning,True,True,False,False
BEH_INST_001_002166,STU_INST_001_1873,2025-03-11,Late Coming,Moderate,Student involved in late coming during assembly,Principal Kiara Verma,Suspension,True,True,False,False
BEH_INST_001_002167,STU_INST_001_1875,2025-07-14,Classroom Disruption,Severe,Student involved in classroom disruption during class hours,Class Teacher Nidhi Sethi,Community Service,True,True,True,False
BEH_INST_001_002168,STU_INST_001_1877,2025-07-04,Uniform Violation,Minor,Student involved in uniform violation during assembly,Subject Teacher Yash Patel,Counseling,True,False,False,False
BEH_INST_001_002169,STU_INST_001_1878,2025-06-28,Incomplete Homework,Major,Student involved in incomplete homework during sports period,Class Teacher Manoj Saha,Suspension,False,True,False,False
BEH_INST_001_002170,STU_INST_001_1878,2025-03-09,Late Coming,Minor,Student involved in late coming during sports period,Discipline Incharge Deepak Bose,Parent Meeting,True,False,False,False
BEH_INST_001_002171,STU_INST_001_1879,2025-04-14,Late Coming,Minor,Student involved in late coming during class hours,Subject Teacher Kiara Pal,Apology Letter,True,False,True,False
BEH_INST_001_002172,STU_INST_001_1879,2025-04-28,Classroom Disruption,Minor,Student involved in classroom disruption during assembly,Discipline Incharge Ankit Raman,Written Warning,True,False,False,False
BEH_INST_001_002173,STU_INST_001_1879,2025-04-04,Uniform Violation,Moderate,Student involved in uniform violation during break time,Class Teacher Manoj Shetty,Apology Letter,False,False,True,False
BEH_INST_001_002174,STU_INST_001_1880,2025-04-22,Classroom Disruption,Moderate,Student involved in classroom disruption during class hours,Subject Teacher Manoj Shetty,Suspension,False,False,True,False
BEH_INST_001_002175,STU_INST_001_1881,2025-04-05,Bullying,Minor,Student involved in bullying during break time,Principal Divya Kamath,Written Warning,False,False,True,True
BEH_INST_001_002176,STU_INST_001_1883,2025-03-28,Uniform Violation,Major,Student involved in uniform violation during break time,Subject Teacher Kriti Hegde,Counseling,True,True,False,False
BEH_INST_001_002177,STU_INST_001_1883,2025-09-14,Late Coming,Severe,Student involved in late coming during assembly,Subject Teacher Sana Parikh,Verbal Warning,False,False,False,False
BEH_INST_001_002178,STU_INST_001_1883,2025-05-08,Disrespect to Teacher,Moderate,Student involved in disrespect to teacher during assembly,Discipline Incharge Sana Goel,Written Warning,False,True,True,False
BEH_INST_001_002179,STU_INST_001_1884,2025-05-23,Bullying,Major,Student involved in bullying during sports period,Subject Teacher Pihu Raman,Verbal Warning,True,False,False,True
BEH_INST_001_002180,STU_INST_001_1884,2025-03-03,Bunking Classes,Minor,Student involved in bunking classes during break time,Subject Teacher Pooja Chowdhury,Counseling,False,True,False,False
BEH_INST_001_002181,STU_INST_001_1884,2025-07-17,Uniform Violation,Minor,Student involved in uniform violation during assembly,Discipline Incharge Amit Chowdhury,Community Service,True,True,False,False
BEH_INST_001_002182,STU_INST_001_1885,2025-08-21,Bullying,Moderate,Student involved in bullying during class hours,Discipline Incharge Navya Deshpande,Verbal Warning,False,True,False,True
BEH_INST_001_002183,STU_INST_001_1886,2025-05-03,Damage to Property,Minor,Student involved in damage to property during sports period,Class Teacher Advik Bhardwaj,After School Detention,True,True,False,False
BEH_INST_001_002184,STU_INST_001_1886,2025-03-19,Late Coming,Severe,Student involved in late coming during sports period,Subject Teacher Vinod Nair,Counseling,True,True,False,False
BEH_INST_001_002185,STU_INST_001_1886,2025-07-10,Mobile Phone Usage,Severe,Student involved in mobile phone usage during break time,Principal Dhruv Aggarwal,Parent Meeting,True,False,False,False
BEH_INST_001_002186,STU_INST_001_1886,2025-06-29,Damage to Property,Moderate,Student involved in damage to property during class hours,Class Teacher Karan Modi,Suspension,True,False,True,False
BEH_INST_001_002187,STU_INST_001_1887,2025-06-06,Fighting,Minor,Student involved in fighting during sports period,Class Teacher Arjit Nair,Parent Meeting,True,False,True,True
BEH_INST_001_002188,STU_INST_001_1887,2025-04-29,Bullying,Major,Student involved in bullying during sports period,Subject Teacher Rekha Parikh,Community Service,True,False,False,True
BEH_INST_001_002189,STU_INST_001_1887,2025-03-09,Cheating in Exam,Major,Student involved in cheating in exam during assembly,Subject Teacher Shriya Chaturvedi,Apology Letter,True,True,False,False
BEH_INST_001_002190,STU_INST_001_1887,2025-06-07,Incomplete Homework,Major,Student involved in incomplete homework during assembly,Discipline Incharge Om Gupta,Verbal Warning,True,False,False,False
BEH_INST_001_002191,STU_INST_001_1888,2025-04-18,Incomplete Homework,Moderate,Student involved in incomplete homework during class hours,Subject Teacher Rajesh Sarkar,Community Service,False,True,True,False
BEH_INST_001_002192,STU_INST_001_1888,2025-06-05,Damage to Property,Moderate,Student involved in damage to property during break time,Subject Teacher Kavya Dutta,Parent Meeting,False,False,False,False
BEH_INST_001_002193,STU_INST_001_1889,2025-05-30,Mobile Phone Usage,Major,Student involved in mobile phone usage during class hours,Subject Teacher Priya Venkatesh,Behavior Contract,True,False,False,False
BEH_INST_001_002194,STU_INST_001_1889,2025-09-07,Late Coming,Major,Student involved in late coming during break time,Subject Teacher Kavita Bhattacharya,Counseling,False,True,True,False
BEH_INST_001_002195,STU_INST_001_1892,2025-04-19,Damage to Property,Major,Student involved in damage to property during assembly,Class Teacher Dhruv Chakraborty,Written Warning,True,False,False,False
BEH_INST_001_002196,STU_INST_001_1893,2025-09-01,Bullying,Moderate,Student involved in bullying during break time,Subject Teacher Nitin Sen,Counseling,True,True,False,True
BEH_INST_001_002197,STU_INST_001_1894,2025-05-24,Cheating in Exam,Major,Student involved in cheating in exam during assembly,Principal Ashish Dubey,Apology Letter,True,False,True,False
BEH_INST_001_002198,STU_INST_001_1895,2025-08-31,Fighting,Minor,Student involved in fighting during assembly,Principal Khushi Patil,Apology Letter,True,True,False,True
BEH_INST_001_002199,STU_INST_001_1896,2025-03-11,Uniform Violation,Major,Student involved in uniform violation during sports period,Discipline Incharge Priyanka Kulkarni,Behavior Contract,True,False,False,False
BEH_INST_001_002200,STU_INST_001_1897,2025-08-28,Late Coming,Severe,Student involved in late coming during assembly,Subject Teacher Krishna Agarwal,Community Service,True,True,True,False
BEH_INST_001_002201,STU_INST_001_1898,2025-08-09,Mobile Phone Usage,Major,Student involved in mobile phone usage during break time,Discipline Incharge Yogesh Sarkar,Counseling,True,False,False,False
BEH_INST_001_002202,STU_INST_001_1900,2025-05-01,Disrespect to Teacher,Severe,Student involved in disrespect to teacher during assembly,Subject Teacher Diya Sarkar,Written Warning,False,False,False,False
BEH_INST_001_002203,STU_INST_001_1900,2025-09-11,Fighting,Moderate,Student involved in fighting during break time,Principal Ishika Mondal,Counseling,False,False,False,False
BEH_INST_001_002204,STU_INST_001_1902,2025-03-30,Uniform Violation,Minor,Student involved in uniform violation during sports period,Principal Ankit Sen,Suspension,True,True,True,False
BEH_INST_001_002205,STU_INST_001_1903,2025-06-16,Verbal Abuse,Moderate,Student involved in verbal abuse during sports period,Discipline Incharge Laksh Joshi,Behavior Contract,True,False,False,True
BEH_INST_001_002206,STU_INST_001_1903,2025-03-03,Verbal Abuse,Major,Student involved in verbal abuse during class hours,Principal Arjit Chakraborty,Community Service,False,True,True,False
BEH_INST_001_002207,STU_INST_001_1903,2025-03-17,Bunking Classes,Moderate,Student involved in bunking classes during assembly,Discipline Incharge Manisha Dutta,Apology Letter,True,False,True,False
BEH_INST_001_002208,STU_INST_001_1904,2025-04-05,Damage to Property,Minor,Student involved in damage to property during class hours,Discipline Incharge Anjali Iyer,Behavior Contract,True,False,False,False
BEH_INST_001_002209,STU_INST_001_1904,2025-08-13,Bunking Classes,Moderate,Student involved in bunking classes during sports period,Discipline Incharge Isha Verma,Apology Letter,False,False,False,False
BEH_INST_001_002210,STU_INST_001_1905,2025-05-06,Cheating in Exam,Severe,Student involved in cheating in exam during class hours,Principal Krishna Agarwal,Written Warning,True,False,False,False
